Contour,Area,testModel (normalized mode 1),testModel (normalized mode 2)
UID_H22_17_2_hem-4,30354.2,-0.410349,0.35724
UID_H22_17_3_hem-13,35670.6,-0.578271,-0.156002
UID_H22_17_4_hem-2,19502.9,0.0767057,1.30109
UID_H22_17_5_hem-5,30247.7,-0.107459,-0.498483
UID_H22_17_6_hem-15,44288.3,-0.402988,-1.08868
UID_H22_17_7_hem-2,17074.1,0.245297,1.43598
UID_H22_17_8_hem-2,21389.2,0.0654433,0.880768
UID_H22_17_9_hem-4,17224.7,0.164337,1.62646
UID_H22_18_1_hem-4,23384.8,-0.0907129,0.867971
UID_H22_18_2_hem-4,23558.4,-0.0867058,0.86657
UID_H22_18_3_hem,1662.67,2.48974,0.00417814
UID_H22_18_4_hem,1482.56,2.45508,-0.475671
UID_H22_18_5_hem,2326.29,2.7634,-2.17388
UID_H22_18_6_hem-5,20763.3,0.000176857,1.23053
UID_H22_18_7_hem-10,26012.2,-0.211062,0.673382
UID_H22_18_8_hem-2,20262.9,0.0754318,1.11087
UID_H22_18_9_hem-13,23968.1,-0.10918,0.789422
UID_H22_19_1_hem-7,23094.6,-0.0711545,0.884258
UID_H22_19_2_hem-5,20831.5,0.0199104,1.15147
UID_H22_19_3_hem-9,229134,1.73629,1.73982
UID_H22_19_4_hem-4,27618.4,-0.288837,0.558237
UID_H22_19_5_hem-2,16293.1,0.226177,1.69444
UID_H22_19_6_hem-2,20627.4,0.0358528,1.15933
UID_H22_19_7_hem-17,45589.1,-0.869451,-1.06349
UID_H22_19_8_hem-13,31284.5,-0.413078,0.228134
UID_H22_1_1_hem-2,18515.1,0.159283,1.30958
UID_H22_1_2_hem-9,19938.7,0.0573428,1.26364
UID_H22_1_3_hem-6,22868.6,-0.0976097,1.03573
UID_H22_1_4_hem,3091.9,2.39909,0.449501
UID_H22_1_5_hem-8,21563.7,-0.021534,1.10884
UID_H22_1_6_hem-4,21915.7,-0.056069,1.1135
UID_H22_1_7_hem-23,21126.5,0.0123318,1.11025
UID_H22_1_8_hem-8,21559.5,-0.00773658,1.06083
UID_H22_1_9_hem-2,18408.8,0.151927,1.35383
UID_H22_20_10_hem-7,20629.4,0.0390282,1.14019
UID_H22_20_11_hem-6,21812.4,-0.0323043,1.08148
UID_H22_20_1_hem-19,39804,-0.718492,-0.513639
UID_H22_20_2_hem-4,18418.7,0.153322,1.36765
UID_H22_20_3_hem-8,5161.41,2.8418,-1.70255
UID_H22_20_4_hem-3,3318.14,2.63543,-0.0432084
UID_H22_20_5_hem-6,19040.3,0.168338,1.24076
UID_H22_20_6_hem-8,21053.2,0.0204294,1.10775
UID_H22_20_7_hem-4,30900.2,-0.453696,0.37011
UID_H22_20_8_hem-15,22416,-0.0408718,0.956402
UID_H22_20_9_hem-9,25826.2,-0.215089,0.71769
UID_H22_21_10_hem-9,31800.5,-0.441769,0.086229
UID_H22_21_11_hem-9,30640.5,-0.280377,-0.168718
UID_H22_21_12_hem-3,18366.3,0.155977,1.34603
UID_H22_21_13_hem-3,17329.6,0.175546,1.57211
UID_H22_21_14_hem-13,26530.1,-0.26396,0.69533
UID_H22_21_15_hem-8,20794.1,0.0167435,1.16792
UID_H22_21_16_hem-10,34639.4,-0.0348056,-1.91513
UID_H22_21_1_hem-17,13903.8,1.80733,1.54002
UID_H22_21_2_hem-3,19300.6,0.176109,1.06117
UID_H22_21_3_hem,1706.21,2.43405,0.751637
UID_H22_21_4_hem-4,23687.1,0.179009,-0.330183
UID_H22_21_5_hem-14,31989.8,-0.446572,0.127468
UID_H22_21_6_hem-12,28415.5,-0.320899,0.462544
UID_H22_21_7_hem-2,16555.7,0.262817,1.53555
UID_H22_21_8_hem-3,18350.5,0.181475,1.28673
UID_H22_21_9_hem-2,18736.7,0.165322,1.24762
UID_H22_22_1_hem-6,24091.5,-0.145934,0.889353
UID_H22_22_2_hem-4,18782.5,0.168734,1.20501
UID_H22_22_3_hem-9,19147.6,0.0944793,1.34898
UID_H22_22_4_hem-16,25849.7,-0.165426,0.58138
UID_H22_22_5_hem-5,19709.8,0.0441093,1.35153
UID_H22_22_6_hem-15,38150.4,-0.580919,-0.617014
UID_H22_22_7_hem-7,17472.7,0.221299,1.39169
UID_H22_22_8_hem-10,22466.4,-0.0769847,1.05863
UID_H22_22_9_hem-11,23767.3,-0.0395835,0.683041
UID_H22_23_10_hem-21,38274.6,-0.728,-0.185466
UID_H22_23_11_hem-3,32503.5,-0.475656,0.148688
UID_H22_23_12_hem-5,17724.6,0.15304,1.5319
UID_H22_23_13_hem-16,26207.4,-0.0912475,0.273119
UID_H22_23_14_hem-10,19926,0.0699976,1.20583
UID_H22_23_15_hem-20,22786.2,0.0536062,0.53266
UID_H22_23_16_hem-13,23842.5,-0.1304,0.899674
UID_H22_23_17_hem-7,28577.6,-0.27525,0.254003
UID_H22_23_18_hem-9,19973.4,0.0939053,1.15603
UID_H22_23_1_hem-2,15740.2,0.291737,1.6526
UID_H22_23_2_hem-3,19128.8,0.086796,1.3837
UID_H22_23_3_hem-10,21702.8,0.0372792,0.927293
UID_H22_23_4_hem-3,19503.7,0.869337,0.68522
UID_H22_23_5_hem-8,42457.4,0.797038,-1.2181
UID_H22_23_6_hem-6,6034.99,1.99367,1.23655
UID_H22_23_7_hem-21,24144.3,-0.176497,0.964097
UID_H22_23_8_hem-4,17987.5,0.152746,1.4553
UID_H22_23_9_hem-8,18689,0.115163,1.4008
UID_H22_24_1_hem-2,18118.7,0.197474,1.30295
UID_H22_24_2_hem-13,39272.6,-0.609583,-0.662685
UID_H22_24_3_hem-4,17550.9,0.439328,0.899961
UID_H22_25_1_hem-3,22597.5,-0.0115212,0.79892
UID_H22_25_2_hem-15,27773.8,-0.29281,0.525606
UID_H22_25_3_hem-2,20558,0.0260341,1.20359
UID_H22_25_4_hem-3,22858,-0.0734395,0.946637
UID_H22_25_5_hem-9,23628.8,-0.133245,0.966233
UID_H22_25_6_hem-11,27713.3,-0.293191,0.542598
UID_H22_25_7_hem-6,26488.3,-0.223129,0.584299
UID_H22_26_1_hem-3,21338.6,-0.0222622,1.14969
UID_H22_26_2_hem-4,21819.3,0.207519,0.638105
UID_H22_26_3_hem-6,20079.5,0.0463234,1.24788
UID_H22_26_4_hem-6,22645.5,-0.103351,1.09559
UID_H22_26_5_hem-4,38511.9,-0.372633,-0.840561
UID_H22_26_6_hem-13,25798.4,-0.106505,0.277862
UID_H22_26_7_hem-7,25639.6,-0.179977,0.634203
UID_H22_27_1_hem-3,18024.8,0.267333,1.05118
UID_H22_27_2_hem-7,24336.2,0.340078,-0.849193
UID_H22_27_3_hem-15,45983.4,-0.437246,-0.894437
UID_H22_27_4_hem-2,17726.3,0.171261,1.48722
UID_H22_27_5_hem-3,18801.3,0.106536,1.37898
UID_H22_27_6_hem,1546.05,2.335,0.762065
UID_H22_27_7_hem-4,18667,0.157852,1.27985
UID_H22_27_8_hem-2,15477.5,0.316229,1.65626
UID_H22_28_10_hem-8,32757.1,-0.476235,0.00774686
UID_H22_28_11_hem-8,17194.3,0.184872,1.58393
UID_H22_28_12_hem-15,26512.3,-0.263031,0.698472
UID_H22_28_13_hem-9,19603.9,0.0942596,1.21363
UID_H22_28_1_hem-5,21378.5,0.108336,0.777544
UID_H22_28_2_hem-5,18124.3,0.156506,1.4169
UID_H22_28_3_hem-8,17551,0.204958,1.44303
UID_H22_28_4_hem-2,19625.2,0.159746,1.02931
UID_H22_28_5_hem-6,31729.5,-0.432868,0.154205
UID_H22_28_6_hem-11,42610.6,-0.185704,-2.32386
UID_H22_28_7_hem-3,18581.9,0.108768,1.44597
UID_H22_28_8_hem-3,18231.8,0.188622,1.29631
UID_H22_28_9_hem-2,19327.7,0.138472,1.17875
UID_H22_29_10_hem-11,25821.9,-0.106228,0.353919
UID_H22_29_11_hem-7,22064.4,-0.0446959,1.06168
UID_H22_29_1_hem,1931.34,2.30072,0.0175139
UID_H22_29_2_hem,1286.73,2.25209,0.760051
UID_H22_29_3_hem-2,18440.6,0.156568,1.34398
UID_H22_29_4_hem-6,22747.6,-0.0908261,1.02696
UID_H22_29_5_hem,2254.23,2.58359,0.304751
UID_H22_29_6_hem-2,18881.4,0.124331,1.31886
UID_H22_29_7_hem-6,22772.6,-0.0517267,0.908626
UID_H22_29_8_hem-4,20473.4,0.10871,0.98924
UID_H22_29_9_hem-6,20389.7,0.0168599,1.26839
UID_H22_2_1_hem-10,3967.54,2.18445,1.18516
UID_H22_2_2_hem-6,5322.6,2.52533,0.0108615
UID_H22_2_3_hem-11,22455.4,-0.0812895,1.0732
UID_H22_2_4_hem-3,21272.3,0.0419975,0.99455
UID_H22_2_5_hem-5,15670.2,1.68949,0.582242
UID_H22_2_6_hem-8,22434.4,-0.0793969,1.07585
UID_H22_2_7_hem-9,28048.8,-0.299491,0.479384
UID_H22_2_8_hem-17,7286.49,2.83939,-1.13297
UID_H22_2_9_hem-6,23642,-0.0986085,0.840254
UID_H22_30_1_hem-3,15374.9,0.336601,1.60285
UID_H22_30_2_hem-4,15253.6,0.319606,1.7014
UID_H22_30_3_hem-10,33336.3,-0.0903867,-0.219708
UID_H22_30_4_hem-2,15913.1,0.328609,1.48786
UID_H22_30_5_hem-8,17167.6,0.259709,1.31463
UID_H22_31_10_hem-6,20909.1,0.00703079,1.15261
UID_H22_31_11_hem-7,25103,-0.171115,0.767325
UID_H22_31_12_hem-6,17659.8,0.181432,1.46447
UID_H22_31_13_hem-5,17534.5,0.226272,1.35281
UID_H22_31_14_hem-15,21122.3,-0.0162313,1.20525
UID_H22_31_15_hem-13,23897.7,-0.0859065,0.758495
UID_H22_31_1_hem-3,22842.6,0.00719497,0.587893
UID_H22_31_2_hem-2,15970.2,0.323412,1.45087
UID_H22_31_3_hem-5,3361.24,2.58928,0.314222
UID_H22_31_4_hem-5,3104.79,2.52552,0.118567
UID_H22_31_5_hem-7,19997.4,0.0970497,1.17455
UID_H22_31_6_hem-14,31716.7,-0.21981,-0.0117924
UID_H22_31_7_hem-5,32373.2,-0.303071,-0.477793
UID_H22_31_8_hem-3,3414.12,2.78238,0.4889
UID_H22_31_9_hem-3,16042.3,0.271356,1.62996
UID_H22_32_10_hem-15,21372.8,0.0288814,1.00853
UID_H22_32_1_hem-3,25489.4,-0.191975,0.742587
UID_H22_32_2_hem-2,15428,0.303151,1.70748
UID_H22_32_3_hem-4,17981.6,0.162813,1.43475
UID_H22_32_4_hem-3,17839,0.208448,1.32464
UID_H22_32_5_hem-12,21293.5,-0.0256768,1.18712
UID_H22_32_6_hem-7,24165.3,-0.0936848,0.724767
UID_H22_32_7_hem-2,19468.2,0.0868816,1.3019
UID_H22_32_8_hem-7,20709.7,0.0383099,1.14278
UID_H22_32_9_hem-8,18565.7,0.118925,1.41112
UID_H22_33_10_hem-6,19371.6,0.0797409,1.33305
UID_H22_33_1_hem-5,23635.9,0.136238,0.330481
UID_H22_33_2_hem-2,20025.6,0.0525759,1.24665
UID_H22_33_3_hem-4,21823.9,0.0395214,0.836963
UID_H22_33_4_hem-5,18231,0.175203,1.32916
UID_H22_33_5_hem-2,15343.8,0.315088,1.70763
UID_H22_33_6_hem-10,24103.6,-0.0239407,0.538663
UID_H22_33_7_hem-8,21864,-0.00836532,0.985513
UID_H22_33_8_hem-8,22938,-0.0771304,0.933506
UID_H22_33_9_hem-5,17190.8,0.223414,1.47259
UID_H22_34_1_hem-21,27580.9,-0.302373,0.59202
UID_H22_34_2_hem-9,26793.2,-0.266541,0.677143
UID_H22_34_3_hem-7,19594.7,0.0826372,1.25124
UID_H22_34_4_hem-5,19106.3,0.105068,1.30551
UID_H22_34_5_hem-32,49789.3,-1.14014,-0.88072
UID_H22_34_6_hem-5,18851.3,0.13207,1.26799
UID_H22_34_7_hem-3,16297,0.306641,1.47657
UID_H22_34_8_hem-12,15107.7,1.88566,1.57874
UID_H22_35_10_hem-5,3492.58,2.45116,0.152026
UID_H22_35_11_hem-2,15943.2,0.315735,1.5302
UID_H22_35_12_hem-16,39356.4,-0.770004,-0.262082
UID_H22_35_1_hem-5,3425.65,2.68302,-0.467215
UID_H22_35_2_hem-9,24973.9,-0.0726748,0.505732
UID_H22_35_3_hem,1269.51,1.98473,1.7349
UID_H22_35_4_hem-9,30370.9,2.7641,0.241239
UID_H22_35_5_hem-2,15286.4,0.296069,1.78339
UID_H22_35_6_hem-6,17637.8,0.219821,1.36641
UID_H22_35_7_hem-3,16975.1,0.202058,1.58105
UID_H22_35_8_hem-3,17686,0.249742,1.2704
UID_H22_35_9_hem-6,20944,0.0572201,1.0365
UID_H22_36_1_hem-8,21442.1,0.0230407,0.975137
UID_H22_36_2_hem-2,15432.4,0.301407,1.72865
UID_H22_36_3_hem-2,15336.6,0.329025,1.63584
UID_H22_36_4_hem-3,17235.1,0.204562,1.52067
UID_H22_36_5_hem-5,19995.1,0.0696279,1.20857
UID_H22_36_6_hem-4,18733.3,0.0978231,1.4428
UID_H22_36_7_hem-3,19809.4,0.0551741,1.29434
UID_H22_36_8_hem-2,17875.1,0.16964,1.47383
UID_H22_3_10_hem-8,27820.6,-0.295631,0.522071
UID_H22_3_11_hem-2,19795.4,0.135409,1.06938
UID_H22_3_12_hem-7,23646.3,-0.09993,0.843422
UID_H22_3_13_hem-9,29934.6,-0.370689,0.309966
UID_H22_3_14_hem,2970.17,2.66324,-1.40546
UID_H22_3_15_hem-5,4478.28,2.41435,-0.235174
UID_H22_3_1_hem-3,17765.9,0.230045,1.23349
UID_H22_3_2_hem-2,19286.7,0.154444,1.14016
UID_H22_3_3_hem,9755.94,2.64976,2.44386
UID_H22_3_4_hem-4,22277.2,-0.0731728,1.06523
UID_H22_3_5_hem-4,18971.9,0.141992,1.21975
UID_H22_3_6_hem-4,21105.7,0.0368279,1.04119
UID_H22_3_7_hem-19,23570.1,-0.12326,0.942255
UID_H22_3_8_hem-3,20978.4,0.0248034,1.08828
UID_H22_3_9_hem-5,25366.9,-0.10991,0.47555
UID_H22_4_10_hem-3,3729.24,1.99419,2.02694
UID_H22_4_11_hem-7,31459.6,-0.114409,-0.504146
UID_H22_4_12_hem-2,29509,-0.281362,0.179624
UID_H22_4_1_hem-5,36068.8,-0.505089,-0.401659
UID_H22_4_2_hem-6,21531.1,-0.0344947,1.13338
UID_H22_4_3_hem-10,29468.2,-0.000820802,-0.366956
UID_H22_4_4_hem-4,19318.8,0.120771,1.1982
UID_H22_4_5_hem-2,18170,0.160492,1.41671
UID_H22_4_6_hem-9,23884.1,-0.132515,0.899833
UID_H22_4_7_hem-10,20223.5,0.105274,1.01613
UID_H22_4_8_hem-4,19782.2,0.16065,0.974715
UID_H22_4_9_hem-2,17392.9,0.210547,1.47302
UID_H22_5_10_hem-4,19681.7,0.163492,0.987558
UID_H22_5_11_hem-3,19990.5,0.0440843,1.29985
UID_H22_5_12_hem-2,17647.8,0.189797,1.46942
UID_H22_5_13_hem-12,25864.5,-0.0775817,0.464259
UID_H22_5_14_hem-3,2591.15,1.89228,1.70245
UID_H22_5_15_hem-11,29273.7,-0.347533,0.377594
UID_H22_5_16_hem-4,31401.7,-0.132251,-0.455677
UID_H22_5_17_hem-3,20941.5,0.0244599,1.09273
UID_H22_5_18_hem-8,44435.1,-0.501101,-1.24113
UID_H22_5_19_hem-7,21164.7,-0.00253259,1.15517
UID_H22_5_1_hem-3,21944.1,-0.0622084,1.11323
UID_H22_5_20_hem-4,22704.5,0.0024328,0.764113
UID_H22_5_21_hem-17,25127.6,-0.192397,0.769942
UID_H22_5_2_hem,2575.47,2.48831,0.247525
UID_H22_5_3_hem-4,21049.5,-0.0195596,1.21336
UID_H22_5_4_hem-2,16540.8,0.249154,1.56118
UID_H22_5_5_hem,2632.21,2.39789,-0.439367
UID_H22_5_6_hem-2,18516.9,0.144343,1.37622
UID_H22_5_7_hem-2,4064.29,2.24427,0.0252188
UID_H22_5_8_hem-2,16729.8,0.233662,1.57739
UID_H22_5_9_hem-10,20266.7,0.0959008,1.02933
UID_H22_6_1_hem-4,21754.6,0.00237396,0.950885
UID_H22_6_2_hem,2755.01,2.52495,0.107152
UID_H22_6_3_hem-3,20894.7,0.0797499,0.965635
UID_H22_6_4_hem-6,3154.03,2.61939,-0.039064
UID_H22_6_5_hem-12,25018.5,-0.122327,0.579695
UID_H22_6_6_hem-2,17564.2,0.195818,1.4482
UID_H22_6_7_hem-3,23473,-0.0904821,0.829973
UID_H22_6_8_hem-8,22661.5,-0.0549081,0.955312
UID_H22_6_9_hem-5,23447.4,-0.0458814,0.715556
UID_H22_7_10_hem,1800.15,2.44227,0.390141
UID_H22_7_11_hem,2041.29,2.36023,0.320186
UID_H22_7_1_hem-18,34561.9,-0.439575,-0.367968
UID_H22_7_2_hem-4,21562.4,0.0135627,0.987485
UID_H22_7_3_hem-4,23735.2,-0.0461055,0.666036
UID_H22_7_4_hem-5,22288,0.0272807,0.805454
UID_H22_7_5_hem-2,19571.7,0.141382,1.12786
UID_H22_7_6_hem,2896.1,2.44844,0.0624456
UID_H22_7_7_hem-8,23456,-0.0861497,0.86055
UID_H22_7_8_hem-2,22185.3,-0.0376004,1.01937
UID_H22_7_9_hem,2893.3,2.57796,-0.21932
UID_H22_8_1_hem-3,21333.9,-0.000817442,1.1025
UID_H22_8_2_hem-2,20865.2,-0.00400541,1.21207
UID_H22_8_3_hem-8,23657.5,0.339669,-0.25201
UID_H22_8_4_hem-5,20636.4,0.111494,0.95025
UID_H22_8_5_hem-2,18808.2,0.144516,1.28421
UID_H22_8_6_hem-4,21860.8,0.0582542,0.954096
UID_H22_9_10_hem-4,3251.54,2.62457,0.288022
UID_H22_9_11_hem-18,28727.6,-0.281174,0.318692
UID_H22_9_12_hem-3,24445.7,-0.126427,0.776493
UID_H22_9_13_hem-7,23597,-0.0558042,0.728602
UID_H22_9_14_hem-17,37476.1,-0.6352,-0.320223
UID_H22_9_15_hem-10,22450.5,-0.0712662,1.0505
UID_H22_9_16_hem-14,27915.7,-0.304414,0.535907
UID_H22_9_1_hem-8,46505.7,-0.825934,-1.36763
UID_H22_9_2_hem-3,19648.4,0.061763,1.32278
UID_H22_9_3_hem-2,16804.7,0.218544,1.58631
UID_H22_9_4_hem-19,318.794,1.7956,4.66554
UID_H22_9_5_hem-2,19361.7,0.0809819,1.3504
UID_H22_9_6_hem-8,30866.7,-0.420737,0.277883
UID_H22_9_7_hem,1010.91,2.21615,0.53053
UID_H22_9_8_hem-3,20583.5,0.0582043,1.10069
UID_H22_9_9_hem-5,6862.37,2.14401,0.481077
