Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5
UID_H14_2_2_hem-22,651.814,-106.085,-204.656,-0.850966,157.909
UID_H14_2_3_hem-6,-14.1226,137.038,-5.2,-5.2567,-5.89794
UID_H14_2_4_hem-3,447.326,-24.2542,-57.4043,-4.32261,192.42
UID_H14_2_5_hem-2,677.14,-19.4967,50.7512,-24.6658,-125.689
UID_H14_2_6_hem-13,-30.7689,-110.781,40.4843,107.442,-27.114
UID_H14_2_7_hem-3,53.6449,223.489,5.73518,-6.52642,-0.786462
UID_H14_2_8_hem-3,77.6559,217.182,16.125,6.73121,28.2008
UID_H14_2_9_hem-6,-85.4184,89.1785,3.35445,-31.2782,27.5346
UID_H14_30_1_hem-2,73.2652,191.997,9.29805,4.86856,-3.37114
UID_H14_30_2_hem-30,-177.489,11.456,0.492746,-35.5192,19.1325
UID_H14_30_3_hem-13,-25.6733,135.762,-6.79687,-23.3024,10.4532
UID_H14_30_4_hem-5,0.105561,177.412,1.23705,-20.791,18.7292
UID_H14_30_5_hem-13,-72.5094,65.7649,-6.03936,-13.574,8.97965
UID_H14_30_6_hem-4,37.9091,194.962,-3.48081,3.33785,-11.1152
UID_H14_30_7_hem-3,25.4947,195.389,7.54192,-1.11698,-2.49347
UID_H14_31_1_hem-5,-19.3574,132.886,-9.75582,11.8314,8.36983
UID_H14_31_2_hem-4,740.812,-3.66399,42.9127,-106.766,-46.5426
UID_H14_31_3_hem-15,527.167,-139.399,-317.302,-13.0707,44.5873
UID_H14_32_1_hem-9,-37.8206,117.323,-5.16033,-13.0475,-2.26722
UID_H14_32_2_hem-4,58.2793,181.147,-16.5719,15.5196,-27.7252
UID_H14_32_3_hem-5,14.4119,161.856,-10.8457,-1.28105,-9.89374
UID_H14_32_4_hem-2,42.0276,203.067,0.723948,-8.58178,1.39983
UID_H14_32_5_hem-3,53.7593,207.206,-4.34384,-15.1468,19.1668
UID_H14_32_6_hem,658.461,71.7974,28.4932,-33.3425,-85.8681
UID_H14_32_7_hem-2,70.8531,209.904,-6.61976,9.90315,-20.4731
UID_H14_32_8_hem-3,28.6489,200.551,2.06829,-23.7766,16.1061
UID_H14_33_1_hem-17,-51.3383,33.8611,32.7372,52.8953,26.1175
UID_H14_33_2_hem-10,29.0799,139.017,-6.02554,-20.434,14.0711
UID_H14_33_3_hem-9,-117.868,66.4455,16.6598,-32.8556,27.1343
UID_H14_33_4_hem-6,-18.2624,56.3443,0.827061,15.4141,-51.2678
UID_H14_33_5_hem-2,53.7848,209.544,4.69628,0.949685,-4.8248
UID_H14_33_6_hem-5,30.2637,138.014,1.1098,-9.23607,27.3257
UID_H14_33_7_hem-6,-83.3608,77.6851,-6.22185,-19.9602,-5.49594
UID_H14_33_8_hem-9,-36.5023,59.0781,-48.571,28.5472,-27.9557
UID_H14_34_1_hem-5,-42.7432,92.2488,-12.3767,-2.91537,-4.79081
UID_H14_34_2_hem-11,-23.835,133.515,3.66659,-11.6723,3.99621
UID_H14_34_3_hem-13,-48.9887,123.329,4.21096,-25.4971,7.39405
UID_H14_34_4_hem-4,-2.07993,136.204,-6.57581,6.37794,-14.8657
UID_H14_34_5_hem-7,686.149,-43.1591,-57.0525,-44.3614,-49.6182
UID_H14_34_6_hem-13,-5.65699,145.824,-6.16614,-3.9278,-7.3062
UID_H14_35_10_hem-6,46.0272,167.443,-18.5178,13.7389,-16.4713
UID_H14_35_11_hem-5,26.784,170.961,-0.930591,-0.280414,-2.01359
UID_H14_35_12_hem-10,-15.9873,98.4379,-13.4841,10.4547,-17.84
UID_H14_35_13_hem-4,8.70496,172.378,3.77071,-11.3887,5.00002
UID_H14_35_1_hem-2,61.5283,174.472,-6.62452,24.6928,-24.8854
UID_H14_35_2_hem-5,54.3248,189.093,-8.02591,4.45939,-14.6573
UID_H14_35_3_hem-3,-55.4457,-129.111,-141.196,196.628,-176.093
UID_H14_35_4_hem-3,61.1963,198.39,-5.93908,-1.37532,-13.2734
UID_H14_35_5_hem-8,56.4835,-15.4898,28.3673,146.38,-2.30508
UID_H14_35_6_hem-9,12.4644,181.424,0.452696,-7.65433,0.348765
UID_H14_35_7_hem-10,-4.84951,135.192,-12.8183,-7.86824,-11.3886
UID_H14_35_8_hem-3,-10.2336,63.6459,-180.006,116.165,-35.639
UID_H14_35_9_hem-20,663.516,16.9898,223.718,92.5163,15.4965
UID_H14_36_10_hem-7,46.7206,208.911,-0.460085,-6.12348,4.20849
UID_H14_36_1_hem-2,699.203,-5.92208,60.2928,-49.8222,-27.9067
UID_H14_36_2_hem-7,757.414,8.07944,10.4475,-63.0734,-26.9942
UID_H14_36_3_hem-7,27.1402,167.58,-22.8074,6.84992,-16.0556
UID_H14_36_4_hem-3,599.722,52.799,-189.29,36.3759,-55.3386
UID_H14_36_5_hem-13,-19.8145,117.69,-14.6971,3.46052,-19.8635
UID_H14_36_6_hem-9,-9.51623,140.518,-4.78868,-16.3458,14.702
UID_H14_36_7_hem-7,-17.8978,134.596,16.7157,-0.76691,17.524
UID_H14_36_8_hem-4,60.0883,194.686,-7.20379,7.23031,-15.876
UID_H14_36_9_hem-5,42.3303,191.663,-4.09822,-7.93279,-0.566867
UID_H14_3_1_hem-2,-66.5864,111.213,2.82181,-18.0217,-0.225348
UID_H14_3_2_hem-4,-75.0963,41.1283,16.3444,15.1898,17.1486
UID_H14_3_3_hem-12,-78.1756,103.275,0.852895,-28.91,14.8871
UID_H14_3_4_hem-4,-22.7965,144.865,0.622769,-12.1108,2.01608
UID_H14_3_5_hem-20,-204.277,-76.659,-17.0113,-17.2303,-15.5145
UID_H14_3_6_hem-7,-141.122,11.5675,-0.0429029,-10.0706,-8.63083
UID_H14_4_10_hem-7,10.5907,-17.1955,161.765,121.337,20.4162
UID_H14_4_11_hem-5,3.17148,138.763,-12.0747,6.3023,-17.2177
UID_H14_4_12_hem-21,699.938,-267.835,-167.131,-63.9311,133.333
UID_H14_4_13_hem-15,44.2332,-220.411,125.835,31.223,155.163
UID_H14_4_14_hem-9,9.8915,97.1966,-2.80754,19.027,-17.7744
UID_H14_4_15_hem-8,-78.7424,65.8579,-15.5942,0.31838,-26.3243
UID_H14_4_16_hem-7,-18.5819,154.783,2.4841,-12.01,-0.873452
UID_H14_4_17_hem-8,-68.0915,93.4877,1.56552,-5.34373,-4.66861
UID_H14_4_1_hem-6,-42.1589,96.9823,-10.7191,0.673566,-9.77612
UID_H14_4_2_hem-6,-5.47536,90.9729,-32.9148,-4.92299,-20.1723
UID_H14_4_3_hem-5,7.58091,127.375,-23.788,1.88692,-19.3216
UID_H14_4_4_hem-15,-277.886,-152.238,-13.2679,-29.4701,10.3773
UID_H14_4_5_hem-2,-36.9229,44.8432,-20.8395,47.4311,-66.8831
UID_H14_4_6_hem-14,-244.169,-128.743,-24.2761,-31.5296,19.6495
UID_H14_4_7_hem-8,-169.876,-116.444,-18.4503,21.5781,-7.22669
UID_H14_4_8_hem-4,-16.5037,162.977,7.60887,-12.3388,2.9253
UID_H14_4_9_hem-5,6.66821,153.273,-7.48757,-14.2864,-1.62616
UID_H14_5_1_hem-2,700.417,-179.508,88.6839,98.86,-41.2947
UID_H14_5_2_hem,770.877,-60.8862,33.8374,-65.4379,-7.69391
UID_H14_5_3_hem-9,-106.995,45.6165,0.714856,-23.3725,0.453423
UID_H14_5_4_hem-10,-47.0498,136.408,4.94106,-22.6749,7.47171
UID_H14_5_5_hem-10,-42.8519,31.1266,-52.5915,18.7141,-45.693
UID_H14_6_10_hem-5,64.0926,216.722,-6.05746,0.163781,-15.2508
UID_H14_6_11_hem-11,-138.307,-248.531,-47.2211,169.762,-25.2299
UID_H14_6_12_hem-4,-73.3322,100.171,-2.61105,-18.1294,9.57243
UID_H14_6_1_hem-2,83.3601,248.888,1.68296,-12.0234,2.48434
UID_H14_6_2_hem-7,41.2426,189.202,-4.0351,0.879413,-13.599
UID_H14_6_3_hem-6,31.6415,190.499,-3.08772,-15.2833,5.77861
UID_H14_6_4_hem-22,-19.6336,98.4158,-22.9044,19.7118,-47.1218
UID_H14_6_5_hem-3,62.6983,216.929,0.0917997,2.40591,3.6125
UID_H14_6_6_hem-8,33.3955,174.325,7.09761,4.0678,2.03628
UID_H14_6_7_hem-8,-62.5866,89.4904,-17.971,-22.2126,8.5818
UID_H14_6_8_hem-19,-136.836,25.5468,-6.49809,-20.0714,2.84843
UID_H14_6_9_hem-9,52.6397,136.243,12.6521,24.9807,-0.950326
UID_H14_7_10_hem-9,-163.337,-59.9111,-3.15399,17.519,7.18614
UID_H14_7_1_hem-2,-77.2759,91.7786,-3.62245,-20.9586,5.31138
UID_H14_7_2_hem-9,-27.2764,144.429,7.27008,-14.7424,15.2158
UID_H14_7_3_hem-16,8.50772,-285.168,-96.4648,51.3775,-80.845
UID_H14_7_4_hem-8,-51.3177,99.0752,-21.2376,-8.72656,-9.43689
UID_H14_7_5_hem-7,-59.4737,109.452,-1.72201,-21.912,4.09858
UID_H14_7_6_hem-15,-52.6974,62.4576,-21.5939,18.5989,-47.5264
UID_H14_7_7_hem-8,-5.40101,145.407,-2.78933,-0.772866,-6.60311
UID_H14_7_8_hem-16,-8.55576,163.405,1.72475,-23.5171,27.8887
UID_H14_7_9_hem-7,43.1856,181.374,-10.5475,10.8833,-23.599
UID_H14_8_10_hem-6,19.9853,167.369,-7.6381,-11.03,-2.82447
UID_H14_8_11_hem-13,-45.1862,65.0174,-16.1968,18.8511,-44.9039
UID_H14_8_12_hem-4,52.1745,221.131,5.27222,-12.0888,11.4546
UID_H14_8_13_hem-2,18.224,190.966,3.89923,-16.2785,12.8888
UID_H14_8_14_hem-5,68.7793,233.339,6.77278,-11.7159,8.8227
UID_H14_8_15_hem-7,24.0693,170.825,-0.206526,16.2842,-23.1392
UID_H14_8_16_hem-12,-34.1436,136.991,-0.291299,-22.0164,9.60608
UID_H14_8_17_hem-8,44.6548,160.237,34.0918,5.27216,48.0271
UID_H14_8_1_hem-3,59.8014,201.013,-3.38131,18.5713,-22.1412
UID_H14_8_2_hem-10,-22.8989,153.922,1.15002,-17.9129,8.02533
UID_H14_8_3_hem-5,-54.0724,125.778,3.8419,-28.3279,19.4529
UID_H14_8_4_hem-2,59.2048,226.334,4.48988,-6.58436,2.96016
UID_H14_8_5_hem-2,61.6589,163.708,-17.2319,43.268,-57.0635
UID_H14_8_6_hem-2,102.238,262.711,3.95837,-7.51924,10.2654
UID_H14_8_7_hem-4,15.0779,185.954,5.81816,-7.90673,6.48606
UID_H14_8_8_hem-17,-146.878,-15.3218,-24.7431,-21.3267,-34.8003
UID_H14_8_9_hem-7,29.3092,199.317,8.03223,-10.3815,9.22907
UID_H14_9_10_hem-7,24.8795,169.225,-0.0480842,16.9837,-23.3991
UID_H14_9_11_hem-10,-33.917,138.723,-0.708936,-22.524,8.94184
UID_H14_9_12_hem-16,41.149,164.409,29.2953,2.22913,47.1528
UID_H14_9_13_hem-9,-45.9606,118.796,6.80676,-18.0963,10.9865
UID_H14_9_14_hem-11,14.345,119.21,25.522,37.5697,-6.26052
UID_H14_9_15_hem-9,21.9117,173.782,-5.58254,-8.0631,-2.90095
UID_H14_9_1_hem-3,12.4977,183.927,5.04951,-13.0067,6.14081
UID_H14_9_2_hem-5,-49.6625,111.04,-0.253631,-19.4217,6.92725
UID_H14_9_3_hem-5,28.5988,198.601,7.11858,-8.68795,9.4408
UID_H14_9_4_hem-7,17.9672,168.341,-7.12837,-12.1523,-0.634677
UID_H14_9_5_hem-12,-46.0431,62.8206,-13.8433,18.1382,-44.4548
UID_H14_9_6_hem-3,51.2192,219.894,5.20807,-12.6569,11.2251
UID_H14_9_7_hem-2,74.3239,194.172,-5.37238,9.43319,-12.0286
UID_H14_9_8_hem-5,69.9102,232.864,6.92958,-11.1544,10.3718
UID_H14_9_9_hem-2,15.2571,180.805,28.6881,-3.97749,29.4919
UID_H22_10_1_hem-8,-271.965,-128.731,-0.381005,-7.45421,-23.6001
UID_H22_10_2_hem-12,752.812,-137.022,-171.873,38.3576,110.321
UID_H22_10_3_hem-14,636.639,-204.353,-224.953,60.9224,100.151
UID_H22_10_4_hem-14,-230.669,-108.991,-34.2036,-11.0109,-34.3072
UID_H22_10_5_hem-8,-21.1108,144.443,-2.77413,-23.1059,14.0391
UID_H22_10_6_hem-10,-16.9028,126.651,-12.2058,-5.61665,-13.3566
UID_H22_10_7_hem-5,36.372,156.966,-7.21878,4.36431,4.48425
UID_H22_10_8_hem-20,-67.2551,78.8045,-10.1347,-12.6313,-4.16964
UID_H22_11_10_hem-2,19.9792,192.07,1.46105,-23.4582,16.3792
UID_H22_11_11_hem-9,-148.797,-24.2306,-20.3127,2.57299,-28.9466
UID_H22_11_1_hem-8,-28.9853,122.412,-4.22318,-7.36775,-10.956
UID_H22_11_2_hem-5,7.3048,153.285,-9.71535,-1.90589,-8.21672
UID_H22_11_3_hem-10,721.966,27.2304,-165.318,56.6931,18.4526
UID_H22_11_4_hem-6,-51.4694,120.759,-0.0908268,-19.7936,12.0853
UID_H22_11_5_hem-15,659.965,51.9682,310.323,-25.007,-55.5259
UID_H22_11_6_hem-6,-26.111,133.072,-6.84997,-8.41072,-1.51779
UID_H22_11_7_hem-10,736.986,-23.89,-120.484,16.3377,112.03
UID_H22_11_8_hem-7,-33.3747,128.539,-5.91637,-9.85767,-1.1069
UID_H22_11_9_hem-12,512.382,47.041,264.17,4.12544,129.492
UID_H22_12_10_hem-3,771.092,-84.0739,112.823,-46.0734,-18.7021
UID_H22_12_11_hem-3,26.4101,163.895,-10.8067,17.9594,-33.7545
UID_H22_12_1_hem-7,653.43,-95.6219,-175.716,2.10697,-58.8681
UID_H22_12_2_hem-2,573.081,279.291,-13.1153,35.6791,-124.861
UID_H22_12_3_hem-5,-15.9437,107.254,23.0836,10.6619,15.1842
UID_H22_12_4_hem-7,-33.0589,35.1503,1.74209,30.7044,-4.37768
UID_H22_12_5_hem-11,520.65,162.889,364.196,83.4857,-59.0397
UID_H22_12_6_hem-6,755.155,-8.53132,14.2244,-69.8627,-34.5049
UID_H22_12_7_hem-23,-258.214,-120.251,-21.3834,-29.1995,-18.3399
UID_H22_12_8_hem,739.061,32.3169,83.2448,-88.4717,-24.5251
UID_H22_12_9_hem-11,-78.6758,-25.7475,14.4145,67.1034,10.6097
UID_H22_13_10_hem-10,-9.43367,164.786,1.19586,-19.0347,10.5824
UID_H22_13_1_hem-4,4.5257,166.682,-2.56246,-11.2228,5.37428
UID_H22_13_2_hem-2,60.7854,211.139,-2.04998,2.88835,-6.43565
UID_H22_13_3_hem-3,19.0726,139.762,-13.43,9.434,-12.7946
UID_H22_13_4_hem,769.693,16.2699,81.7099,-94.3201,-22.8358
UID_H22_13_5_hem-3,330.909,-328.358,80.3424,368.606,-74.256
UID_H22_13_6_hem-4,-161.885,-79.2066,41.5237,7.38223,49.2141
UID_H22_13_7_hem-2,5.22024,171.861,-0.100793,-13.7665,3.05762
UID_H22_13_8_hem-4,19.9299,178.762,-0.17923,-5.86806,1.74999
UID_H22_13_9_hem-5,579.667,230.489,-348.52,159.131,27.3574
UID_H22_14_1_hem-12,-117.629,51.2455,-5.25975,-41.2234,25.258
UID_H22_14_2_hem-5,-22.0794,147.389,-0.654215,-24.2751,14.8307
UID_H22_14_3_hem-4,16.9103,169.582,-1.19571,-4.41004,-9.92693
UID_H22_14_4_hem-4,64.6979,193.392,-4.84446,20.7558,-17.556
UID_H22_14_5_hem-8,-94.9417,82.7412,18.1371,-26.2962,15.223
UID_H22_14_6_hem-9,-45.8759,126.689,2.26659,-14.1244,6.27963
UID_H22_14_7_hem-12,-59.3056,89.9524,-3.78977,5.67055,-24.2655
UID_H22_14_8_hem-10,-3.55512,20.4572,11.2508,40.3346,-9.66061
UID_H22_15_1_hem-2,21.9241,181.938,-3.21435,-6.66683,-2.19778
UID_H22_15_2_hem-2,18.6884,128.026,-43.8826,17.3053,-32.5738
UID_H22_15_3_hem-8,-18.3989,142.213,-0.510891,-11.1933,2.59593
UID_H22_15_4_hem-7,686.732,121.144,-224.322,42.9835,302.759
UID_H22_15_5_hem-3,34.7772,154.951,-15.3709,-7.77241,0.904961
UID_H22_15_6_hem-3,44.3925,208.982,4.5356,-16.5058,11.7488
UID_H22_15_7_hem-6,9.79371,173.673,5.15725,-3.74914,1.30777
UID_H22_15_8_hem-2,648.948,62.2556,-135.72,9.88989,-51.6335
UID_H22_16_1_hem-12,-12.4616,134.322,-8.61292,-9.0947,9.20305
UID_H22_16_2_hem-3,36.0514,155.711,-20.615,-12.2251,-0.736245
UID_H22_16_3_hem-2,36.091,203.077,4.05361,-16.936,12.0332
UID_H22_16_4_hem-15,-239.168,-94.9731,8.71314,-44.6933,41.114
UID_H22_16_5_hem-5,26.0855,186.766,-0.781764,-10.6985,8.25504
UID_H22_16_6_hem-2,83.0498,221.52,-10.1657,11.3025,-17.0966
UID_H22_16_7_hem-7,14.3818,61.8846,-44.8613,17.2679,-42.1093
UID_H22_16_8_hem-15,-217.847,-139.731,-39.7938,-1.00426,-61.9259
UID_H22_17_10_hem-6,53.5764,147.344,31.7217,-12.5618,23.3196
UID_H22_17_11_hem-2,55.2887,224.317,13.0274,0.861277,2.15729
UID_H22_17_12_hem-10,11.1133,95.3119,-29.0049,9.71903,-38.2454
UID_H22_17_13_hem-13,727.114,-17.1149,-55.0612,-110.525,-37.3584
UID_H22_17_1_hem-4,74.9737,181.544,18.5983,24.6339,1.72454
UID_H22_17_2_hem-4,-117.972,50.5069,0.150493,-27.9649,10.5021
UID_H22_17_3_hem-13,-166.248,-22.0557,-14.9351,-25.2147,6.09881
UID_H22_17_4_hem-2,22.0522,183.95,-1.10075,-4.49349,-5.5064
UID_H22_17_5_hem-5,-30.8936,-70.476,-126.026,172.403,-129.911
UID_H22_17_6_hem-15,-115.855,-153.919,-127.985,189.131,-77.7249
UID_H22_17_7_hem-2,70.5208,203.02,-12.0461,5.73812,-9.5745
UID_H22_17_8_hem-2,18.8144,124.524,0.422777,8.50071,-16.7303
UID_H22_17_9_hem-4,47.2454,229.951,8.31169,-12.3769,13.7631
UID_H22_18_1_hem-4,-26.0792,122.715,-5.38915,2.93669,-14.1724
UID_H22_18_2_hem-4,-24.9272,122.516,-11.5524,-21.5717,9.36772
UID_H22_18_3_hem,715.777,0.590723,49.6768,-80.9674,-64.7729
UID_H22_18_4_hem,705.814,-67.2509,21.7016,-104.02,-109.623
UID_H22_18_5_hem,794.452,-307.345,62.8902,-138.465,-110.053
UID_H22_18_6_hem-5,0.0508445,173.974,0.549735,-17.4395,7.7563
UID_H22_18_7_hem-10,-60.6784,95.2035,-3.92677,-17.8218,0.66773
UID_H22_18_8_hem-2,21.686,157.055,4.25497,18.6272,-13.5804
UID_H22_18_9_hem-13,-31.3882,111.609,-15.5869,6.20444,-23.6794
UID_H22_19_1_hem-7,-20.4563,125.017,-12.6844,3.08549,-10.0396
UID_H22_19_2_hem-5,5.72406,162.796,-4.17886,-5.97373,-3.14293
UID_H22_19_3_hem-9,499.169,245.978,396.01,92.0146,106.43
UID_H22_19_4_hem-4,-83.0381,78.9241,1.99054,-18.3998,8.35814
UID_H22_19_5_hem-2,65.0238,239.561,5.53556,-7.04697,4.30943
UID_H22_19_6_hem-2,10.3074,163.907,-8.14231,-4.92469,-3.1717
UID_H22_19_7_hem-17,-249.959,-150.358,-14.2607,12.9101,-26.1477
UID_H22_19_8_hem-13,-118.756,32.2538,10.1086,-32.6029,36.0681
UID_H22_1_1_hem-2,45.7923,185.15,-4.96959,5.10406,-16.6587
UID_H22_1_2_hem-9,16.4856,178.655,-4.61098,-10.434,-0.475817
UID_H22_1_3_hem-6,-28.0619,146.433,-1.86621,-24.1482,20.2113
UID_H22_1_4_hem,689.716,63.5509,54.8574,-35.1433,-70.0603
UID_H22_1_5_hem-8,-6.19084,156.769,-6.5372,-14.2906,8.58449
UID_H22_1_6_hem-4,-16.1193,157.428,0.517022,-12.3004,4.07041
UID_H22_1_7_hem-23,3.54529,156.968,-1.98653,-7.09413,-3.48308
UID_H22_1_8_hem-8,-2.22419,149.981,-2.75961,-1.5016,-1.73878
UID_H22_1_9_hem-2,43.6776,191.406,-5.21531,4.97574,-14.6632
UID_H22_20_10_hem-7,11.2203,161.202,-8.83883,3.26865,-4.92836
UID_H22_20_11_hem-6,-9.2872,152.901,1.71047,-13.4848,9.38859
UID_H22_20_1_hem-19,-206.56,-72.6188,-8.75907,9.90127,-25.1728
UID_H22_20_2_hem-4,44.0788,193.36,-6.757,-9.31426,4.597
UID_H22_20_3_hem-8,816.992,-240.709,91.3001,-140.354,-31.5363
UID_H22_20_4_hem-3,757.662,-6.10884,9.65356,-52.5926,-22.4324
UID_H22_20_5_hem-6,48.3958,175.42,17.8803,-5.58952,47.3509
UID_H22_20_6_hem-8,5.87329,156.614,-0.315886,-5.32093,11.8163
UID_H22_20_7_hem-4,-130.434,52.3265,1.36371,-27.9796,12.9098
UID_H22_20_8_hem-15,-11.7503,135.217,-7.11879,-0.890555,-5.58862
UID_H22_20_9_hem-9,-61.8363,101.468,-0.599248,-16.7791,12.2423
UID_H22_21_10_hem-9,-127.005,12.1912,10.872,6.40474,-25.3396
UID_H22_21_11_hem-9,-80.6059,-23.8536,-48.2616,17.0547,-39.3888
UID_H22_21_12_hem-3,44.842,190.302,-4.97804,8.51549,-19.0647
UID_H22_21_13_hem-3,50.4678,222.266,4.33273,-10.3573,6.21869
UID_H22_21_14_hem-13,-75.8861,98.3065,1.01383,-15.3563,1.35006
UID_H22_21_15_hem-8,4.8136,165.121,-12.1402,-15.1207,4.98452
UID_H22_21_16_hem-10,-10.0063,-270.764,-108.519,288.836,-189.531
UID_H22_21_1_hem-17,519.59,217.73,-391.765,222.647,70.0833
UID_H22_21_2_hem-3,50.6297,150.029,-2.60211,23.9125,-11.1387
UID_H22_21_3_hem,699.767,106.267,46.7084,-49.6782,-60.6242
UID_H22_21_4_hem-4,51.4634,-46.6817,-48.8601,135.534,-102.434
UID_H22_21_5_hem-14,-128.385,18.0216,8.52734,4.76126,-17.8126
UID_H22_21_6_hem-12,-92.2558,65.395,-9.43429,-8.40755,-16.9965
UID_H22_21_7_hem-2,75.5574,217.097,9.50526,0.341946,2.17412
UID_H22_21_8_hem-3,52.1725,181.919,1.91467,13.6334,-6.71923
UID_H22_21_9_hem-2,47.5287,176.39,-4.66477,7.03004,-2.83665
UID_H22_22_1_hem-6,-41.9548,125.738,5.30788,-19.3052,13.0826
UID_H22_22_2_hem-4,48.5095,170.365,-14.3016,13.7787,-25.7536
UID_H22_22_3_hem-9,27.162,190.721,2.19839,-9.30389,4.34883
UID_H22_22_4_hem-16,-47.5584,82.1961,0.742405,-3.14009,16.3632
UID_H22_22_5_hem-5,12.681,191.081,9.62914,-16.8354,5.33198
UID_H22_22_6_hem-15,-167.009,-87.2341,-31.166,6.60454,-39.3527
UID_H22_22_7_hem-7,63.6215,196.758,-10.9424,11.1663,-19.5997
UID_H22_22_8_hem-10,-22.1324,149.67,-1.02909,-17.3108,11.3814
UID_H22_22_9_hem-11,-11.3799,96.569,-20.011,6.54417,-0.935723
UID_H22_23_10_hem-21,-209.294,-26.2213,-5.18495,-45.0164,21.1605
UID_H22_23_11_hem-3,-136.747,21.0216,-11.9093,-39.1644,1.35952
UID_H22_23_12_hem-5,43.9977,216.581,-0.614897,-7.90433,3.89488
UID_H22_23_13_hem-16,-26.2329,38.6138,-30.0829,5.73728,-28.1131
UID_H22_23_14_hem-10,20.1237,170.482,-6.58076,7.11547,-18.8698
UID_H22_23_15_hem-20,15.4113,75.308,-33.8276,34.2279,-65.2119
UID_H22_23_16_hem-13,-37.4889,127.197,-4.73736,-13.8049,1.81107
UID_H22_23_17_hem-7,-79.1319,35.9111,-3.40251,27.7734,-36.9961
UID_H22_23_18_hem-9,26.9969,163.44,-12.6639,-3.04798,-2.77331
UID_H22_23_1_hem-2,83.8717,233.646,-1.14844,6.10654,-12.5491
UID_H22_23_2_hem-3,24.9531,195.629,2.18097,-17.4307,11.969
UID_H22_23_3_hem-10,10.7174,131.102,-5.30022,-6.21449,5.5684
UID_H22_23_4_hem-3,249.927,96.877,182.242,111.124,115.777
UID_H22_23_5_hem-8,229.141,-172.217,-125.229,68.5669,-65.6691
UID_H22_23_6_hem-6,573.163,174.825,-335.996,173.869,6.61813
UID_H22_23_7_hem-21,-50.7414,136.305,10.4528,-26.9323,18.1571
UID_H22_23_8_hem-4,43.9131,205.752,2.07737,-0.19802,-10.4162
UID_H22_23_9_hem-8,33.1084,198.046,7.8625,-2.88585,8.80434
UID_H22_24_1_hem-2,56.772,184.213,-18.1729,9.53269,-23.7774
UID_H22_24_2_hem-13,-175.25,-93.6911,11.2089,-16.5264,34.8279
UID_H22_24_3_hem-4,126.303,127.237,35.6398,52.8886,31.0682
UID_H22_25_1_hem-3,-3.31223,112.952,7.99752,14.7963,-34.0558
UID_H22_25_2_hem-15,-84.1803,74.3107,-3.07318,-12.4483,-3.11231
UID_H22_25_3_hem-2,7.48457,170.165,2.29714,-9.41092,1.16735
UID_H22_25_4_hem-3,-21.1132,133.836,-2.3271,-6.60074,-12.9619
UID_H22_25_5_hem-9,-38.3068,136.607,1.16059,-23.4126,13.5203
UID_H22_25_6_hem-11,-84.2897,76.713,-11.1778,-10.0714,1.25623
UID_H22_25_7_hem-6,-64.1475,82.6088,-8.87787,-2.12675,-9.37578
UID_H22_26_1_hem-3,-6.40017,162.544,5.46557,-9.8773,5.35812
UID_H22_26_2_hem-4,59.66,90.2159,49.4173,108.289,23.8606
UID_H22_26_3_hem-6,13.3176,176.426,7.72073,-3.62865,-6.07449
UID_H22_26_4_hem-6,-29.7124,154.896,8.99558,-28.503,16.9854
UID_H22_26_5_hem-4,-107.129,-118.839,-109.665,122.914,-70.2211
UID_H22_26_6_hem-13,-30.6193,39.2844,-30.1434,54.3134,-80.4508
UID_H22_26_7_hem-7,-51.7417,89.6643,-9.73438,0.586936,-11.0812
UID_H22_27_1_hem-3,76.856,148.616,74.277,68.8678,-34.4149
UID_H22_27_2_hem-7,97.7693,-120.06,-113.142,258.459,-118.977
UID_H22_27_3_hem-15,-125.704,-126.456,-173.062,155.175,-173.788
UID_H22_27_4_hem-2,49.236,210.265,-0.352877,-6.66046,1.46308
UID_H22_27_5_hem-3,30.6282,194.961,7.66656,-0.493067,-4.91202
UID_H22_27_6_hem,671.292,107.742,30.5405,-43.9646,-84.1726
UID_H22_27_7_hem-4,45.3812,180.947,11.4146,6.06849,2.80443
UID_H22_27_8_hem-2,90.9129,234.164,-4.99621,7.09304,-10.6704
UID_H22_28_10_hem-8,-136.913,1.09526,11.0911,7.40562,-25.2295
UID_H22_28_11_hem-8,53.149,223.937,3.72781,-12.0876,3.01354
UID_H22_28_12_hem-15,-75.6191,98.7506,1.81283,-16.8433,2.48472
UID_H22_28_13_hem-9,27.0988,171.584,-13.9367,13.2231,-19.559
UID_H22_28_1_hem-5,31.1456,109.93,-29.1082,15.6716,-15.095
UID_H22_28_2_hem-5,44.994,200.323,-6.25383,-0.407318,-10.7695
UID_H22_28_3_hem-8,58.9235,204.017,-3.53888,-4.21117,-4.70407
UID_H22_28_4_hem-2,45.9255,145.525,-2.28777,22.8336,-14.3385
UID_H22_28_5_hem-6,-124.446,21.8017,12.1781,9.8942,-1.49823
UID_H22_28_6_hem-11,-53.3882,-328.55,-99.2171,156.622,-153.628
UID_H22_28_7_hem-3,31.2698,204.432,12.1239,-14.3415,15.5119
UID_H22_28_8_hem-3,54.2272,183.274,2.54968,13.0784,-6.91092
UID_H22_28_9_hem-2,39.8094,166.653,-3.44163,7.18674,-3.32962
UID_H22_29_10_hem-11,-30.5396,50.0375,-43.8634,30.5987,-53.0356
