Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized)
UID_H14_28_3_hem-13,0.0997618,1.2541,-0.107048,-0.14105,-0.0278007
UID_H14_28_4_hem-2,0.341913,1.74179,-0.102494,0.208602,-0.310627
UID_H14_28_5_hem-8,-0.0498973,0.887781,-0.116758,-0.0474103,-0.421765
UID_H14_28_6_hem-6,-0.055403,0.911465,-0.0762454,0.0848555,-0.256583
UID_H14_28_7_hem-2,2.46116,0.0239605,0.633119,-1.39973,-1.99062
UID_H14_28_8_hem-8,-0.0326541,1.02105,-0.0385735,0.00547584,-0.173337
UID_H14_28_9_hem-12,-0.16004,0.805672,-0.0727915,-0.146877,-0.0316559
UID_H14_29_10_hem,2.53863,-0.025947,0.651139,-0.816998,-0.759705
UID_H14_29_11_hem-4,0.0295064,1.06345,-0.0816028,-0.138921,-0.0208215
UID_H14_29_12_hem-3,-0.00655149,1.21925,-0.00572648,-0.391822,0.305723
UID_H14_29_13_hem-10,-0.167832,0.879631,0.0182233,-0.310395,0.138753
UID_H14_29_14_hem-10,-0.245746,0.490037,-0.0859463,-0.228606,0.164154
UID_H14_29_15_hem-3,0.0965372,1.40001,0.0874063,0.00892919,-0.0536115
UID_H14_29_1_hem-12,-0.241141,0.0879477,0.183264,-0.432576,0.702378
UID_H14_29_2_hem-17,-0.297954,0.205959,0.691485,0.460493,0.704335
UID_H14_29_3_hem-9,-0.6948,-0.206653,-0.00978519,-0.5278,0.33356
UID_H14_29_4_hem-18,-0.406919,0.373363,-0.0352798,-0.302341,-0.0534249
UID_H14_29_5_hem-2,0.23948,1.32686,0.112462,0.100339,-0.0598655
UID_H14_29_6_hem-5,0.0823394,1.1049,-0.0772206,-0.127424,0.253465
UID_H14_29_7_hem-12,-0.25734,0.761044,0.0672525,-0.387795,0.184472
UID_H14_29_8_hem-5,0.100002,0.86204,-0.176127,0.456279,-0.42572
UID_H14_29_9_hem-2,0.215861,1.50152,-0.0634508,0.103306,-0.269265
UID_H14_2_10_hem-10,-0.0982036,1.05412,-0.00512485,-0.294576,0.0854467
UID_H14_2_1_hem-10,-0.353699,-0.129984,-0.431604,0.18007,-0.749577
UID_H14_2_2_hem-22,2.26725,-0.750347,-2.54666,-0.014261,2.87138
UID_H14_2_3_hem-6,-0.0491235,0.96928,-0.0647067,-0.0880951,-0.107247
UID_H14_2_4_hem-3,1.55597,-0.171552,-0.714316,-0.0724411,3.49893
UID_H14_2_5_hem-2,2.35534,-0.137902,0.631528,-0.413364,-2.28549
UID_H14_2_6_hem-13,-0.107026,-0.783566,0.50377,1.80058,-0.493034
UID_H14_2_7_hem-3,0.186597,1.58076,0.0713662,-0.109374,-0.0143008
UID_H14_2_8_hem-3,0.270116,1.53615,0.200653,0.112806,0.512797
UID_H14_2_9_hem-6,-0.297117,0.630767,0.0417414,-0.52418,0.500683
UID_H14_30_1_hem-2,0.254843,1.35801,0.115701,0.0815904,-0.0613
UID_H14_30_2_hem-30,-0.617372,0.0810292,0.00613153,-0.595253,0.347901
UID_H14_30_3_hem-13,-0.0893013,0.960256,-0.0845774,-0.390517,0.190079
UID_H14_30_4_hem-5,0.000367182,1.25485,0.0153933,-0.348428,0.340568
UID_H14_30_5_hem-13,-0.252214,0.465161,-0.0751514,-0.227482,0.163284
UID_H14_30_6_hem-4,0.131862,1.37898,-0.0433138,0.0559377,-0.202115
UID_H14_30_7_hem-3,0.0886799,1.38201,0.0938485,-0.0187191,-0.0453407
UID_H14_31_1_hem-5,-0.0673321,0.939911,-0.121397,0.198277,0.152195
UID_H14_31_2_hem-4,2.57682,-0.0259157,0.533989,-1.78925,-0.846319
UID_H14_31_3_hem-15,1.83368,-0.985983,-3.94838,-0.219046,0.810764
UID_H14_32_1_hem-9,-0.131554,0.829835,-0.0642131,-0.218658,-0.0412265
UID_H14_32_2_hem-4,0.202717,1.28127,-0.206213,0.260088,-0.504149
UID_H14_32_3_hem-5,0.05013,1.14482,-0.13496,-0.0214686,-0.179905
UID_H14_32_4_hem-2,0.146187,1.43631,0.00900851,-0.143819,0.0254542
UID_H14_32_5_hem-3,0.186995,1.46559,-0.0540529,-0.25384,0.348524
UID_H14_32_6_hem,2.29037,0.507829,0.354557,-0.558775,-1.56141
UID_H14_32_7_hem-2,0.246453,1.48467,-0.0823736,0.165963,-0.372278
UID_H14_32_8_hem-3,0.0996514,1.41852,0.0257369,-0.398463,0.292869
UID_H14_33_1_hem-17,-0.178573,0.239503,0.407368,0.886452,0.474915
UID_H14_33_2_hem-10,0.101151,0.983279,-0.0749794,-0.342446,0.255865
UID_H14_33_3_hem-9,-0.409989,0.469975,0.207308,-0.550615,0.493403
UID_H14_33_4_hem-6,-0.0635232,0.398528,0.0102916,0.25832,-0.932242
UID_H14_33_5_hem-2,0.187083,1.48212,0.0584386,0.0159154,-0.0877331
UID_H14_33_6_hem-5,0.105268,0.976182,0.0138099,-0.154784,0.496884
UID_H14_33_7_hem-6,-0.28996,0.549474,-0.0774221,-0.334506,-0.0999369
UID_H14_33_8_hem-9,-0.126968,0.417864,-0.604397,0.478411,-0.508339
UID_H14_34_1_hem-5,-0.148677,0.652484,-0.154011,-0.0488577,-0.0871149
UID_H14_34_2_hem-11,-0.082907,0.944366,0.0456255,-0.195612,0.0726661
UID_H14_34_3_hem-13,-0.170401,0.872315,0.0523994,-0.427297,0.134452
UID_H14_34_4_hem-4,-0.00723476,0.963383,-0.0818266,0.106885,-0.270314
UID_H14_34_5_hem-7,2.38668,-0.305268,-0.709938,-0.743437,-0.902245
UID_H14_34_6_hem-13,-0.0196771,1.03142,-0.0767289,-0.0658245,-0.132854
UID_H14_35_10_hem-6,0.1601,1.18434,-0.230428,0.230245,-0.299511
UID_H14_35_11_hem-5,0.0931645,1.20922,-0.0115799,-0.00469935,-0.0366147
UID_H14_35_12_hem-10,-0.0556098,0.69626,-0.16779,0.175206,-0.324398
UID_H14_35_13_hem-4,0.0302791,1.21924,0.0469212,-0.190858,0.0909192
UID_H14_35_1_hem-2,0.214018,1.23405,-0.0824328,0.413817,-0.45251
UID_H14_35_2_hem-5,0.188962,1.33747,-0.0998711,0.0747332,-0.266525
UID_H14_35_3_hem-3,-0.192861,-0.913214,-1.75699,3.29521,-3.20203
UID_H14_35_4_hem-3,0.212863,1.40323,-0.0739035,-0.0230485,-0.241361
UID_H14_35_5_hem-8,0.196471,-0.10956,0.352991,2.45313,-0.041915
UID_H14_35_6_hem-9,0.0433558,1.28323,0.00563317,-0.128276,0.00634186
UID_H14_35_7_hem-10,-0.0168684,0.956226,-0.159506,-0.131861,-0.207087
UID_H14_35_8_hem-3,-0.0355961,0.450173,-2.23992,1.94676,-0.64805
UID_H14_35_9_hem-20,2.30795,0.12017,2.78386,1.55045,0.281785
UID_H14_36_10_hem-7,0.162511,1.47765,-0.00572511,-0.102621,0.0765262
UID_H14_36_1_hem-2,2.43208,-0.0418874,0.750259,-0.834951,-0.507448
UID_H14_36_2_hem-7,2.63456,0.0571466,0.130005,-1.05702,-0.490857
UID_H14_36_3_hem-7,0.0944034,1.18531,-0.283806,0.114795,-0.291951
UID_H14_36_4_hem-3,2.08605,0.373452,-2.35545,0.60961,-1.00626
UID_H14_36_5_hem-13,-0.0689222,0.832435,-0.182885,0.0579936,-0.361193
UID_H14_36_6_hem-9,-0.033101,0.993895,-0.0595884,-0.273934,0.267337
UID_H14_36_7_hem-7,-0.062255,0.952009,0.208003,-0.0128524,0.318652
UID_H14_36_8_hem-4,0.209009,1.37703,-0.089641,0.12117,-0.288686
UID_H14_36_9_hem-5,0.14724,1.35565,-0.0509966,-0.132943,-0.0103078
UID_H14_3_1_hem-2,-0.231612,0.786621,0.0351134,-0.302019,-0.00409768
UID_H14_3_2_hem-4,-0.261213,0.290904,0.203383,0.25456,0.311825
UID_H14_3_3_hem-12,-0.271924,0.730471,0.0106131,-0.484491,0.270703
UID_H14_3_4_hem-4,-0.0792946,1.02465,0.00774948,-0.202961,0.0366599
UID_H14_3_5_hem-20,-0.710551,-0.542216,-0.211681,-0.288756,-0.282111
UID_H14_3_6_hem-7,-0.490875,0.0818183,-0.000533866,-0.168769,-0.156941
UID_H14_4_10_hem-7,0.0368383,-0.121625,2.01294,2.03343,0.371244
UID_H14_4_11_hem-5,0.0110316,0.981479,-0.150253,0.105618,-0.313082
UID_H14_4_12_hem-21,2.43464,-1.89442,-2.07971,-1.0714,2.42449
UID_H14_4_13_hem-15,0.15386,-1.55898,1.56584,0.523254,2.82145
UID_H14_4_14_hem-9,0.0344063,0.68748,-0.0349359,0.318866,-0.323205
UID_H14_4_15_hem-8,-0.273895,0.465819,-0.194048,0.00533561,-0.478674
UID_H14_4_16_hem-7,-0.0646347,1.0948,0.0309112,-0.201271,-0.0158826
UID_H14_4_17_hem-8,-0.236847,0.661246,0.0194807,-0.0895536,-0.084893
UID_H14_4_1_hem-6,-0.146644,0.685964,-0.133384,0.011288,-0.177767
UID_H14_4_2_hem-6,-0.0190453,0.643459,-0.409578,-0.0825026,-0.366809
UID_H14_4_3_hem-5,0.0263692,0.900932,-0.296008,0.0316222,-0.351339
UID_H14_4_4_hem-15,-0.966589,-1.07679,-0.1651,-0.493878,0.188699
UID_H14_4_5_hem-2,-0.128431,0.31718,-0.259319,0.79488,-1.21619
UID_H14_4_6_hem-14,-0.849308,-0.910611,-0.302081,-0.528393,0.357302
UID_H14_4_7_hem-8,-0.590893,-0.823615,-0.229587,0.361619,-0.131408
UID_H14_4_8_hem-4,-0.0574059,1.15275,0.0946817,-0.206781,0.0531929
UID_H14_4_9_hem-5,0.0231945,1.08412,-0.0931723,-0.239421,-0.0295697
UID_H14_5_1_hem-2,2.43631,-1.26967,1.10355,1.65676,-0.750892
UID_H14_5_2_hem,2.68139,-0.430653,0.421058,-1.09665,-0.139904
UID_H14_5_3_hem-9,-0.372166,0.322649,0.00889537,-0.391692,0.00824493
UID_H14_5_4_hem-10,-0.163657,0.964826,0.0614845,-0.380001,0.135864
UID_H14_5_5_hem-10,-0.149055,0.220161,-0.654427,0.313622,-0.83087
UID_H14_6_10_hem-5,0.222938,1.53289,-0.0753766,0.00274475,-0.277317
UID_H14_6_11_hem-11,-0.481084,-1.75788,-0.5876,2.84497,-0.458773
UID_H14_6_12_hem-4,-0.255076,0.708517,-0.0324909,-0.303824,0.174063
UID_H14_6_1_hem-2,0.289957,1.76041,0.020942,-0.201496,0.0451746
UID_H14_6_2_hem-7,0.143457,1.33824,-0.0502111,0.0147378,-0.24728
UID_H14_6_3_hem-6,0.110061,1.34742,-0.0384224,-0.256128,0.105077
UID_H14_6_4_hem-22,-0.068293,0.696104,-0.285013,0.330342,-0.856851
UID_H14_6_5_hem-3,0.218088,1.53436,0.00114232,0.0403198,0.0656888
UID_H14_6_6_hem-8,0.116162,1.23302,0.0883197,0.0681708,0.0370272
UID_H14_6_7_hem-8,-0.217699,0.632973,-0.223624,-0.372252,0.156049
UID_H14_6_8_hem-19,-0.475965,0.180695,-0.0808595,-0.336369,0.0517951
UID_H14_6_9_hem-9,0.1831,0.963656,0.157438,0.418643,-0.0172805
UID_H14_7_10_hem-9,-0.568147,-0.423756,-0.039247,0.293595,0.130671
UID_H14_7_1_hem-2,-0.268794,0.649158,-0.0450763,-0.351237,0.0965809
UID_H14_7_2_hem-9,-0.0948773,1.02156,0.0904659,-0.247063,0.276681
UID_H14_7_3_hem-16,0.029593,-2.01702,-1.20037,0.861016,-1.47007
UID_H14_7_4_hem-8,-0.178502,0.700767,-0.264272,-0.146245,-0.171598
UID_H14_7_5_hem-7,-0.206871,0.774163,-0.0214279,-0.367215,0.0745275
UID_H14_7_6_hem-15,-0.183301,0.441768,-0.268705,0.311692,-0.864208
UID_H14_7_7_hem-8,-0.0187867,1.02848,-0.0347093,-0.0129522,-0.120069
UID_H14_7_8_hem-16,-0.0297601,1.15578,0.0214621,-0.394115,0.507121
UID_H14_7_9_hem-7,0.150216,1.28287,-0.131248,0.18239,-0.429119
UID_H14_8_10_hem-6,0.0695161,1.18382,-0.0950454,-0.184848,-0.0513595
UID_H14_8_11_hem-13,-0.157174,0.459874,-0.201547,0.315919,-0.816522
UID_H14_8_12_hem-4,0.181482,1.56408,0.0656053,-0.202591,0.208288
UID_H14_8_13_hem-2,0.0633897,1.35072,0.0485205,-0.272805,0.234367
UID_H14_8_14_hem-5,0.23924,1.65042,0.0842777,-0.196343,0.16043
UID_H14_8_15_hem-7,0.0837219,1.20826,-0.00256993,0.272901,-0.420758
UID_H14_8_16_hem-12,-0.118764,0.968951,-0.00362481,-0.368965,0.174675
UID_H14_8_17_hem-8,0.155326,1.13337,0.424224,0.0883542,0.873313
UID_H14_8_1_hem-3,0.208011,1.42179,-0.0420756,0.311229,-0.40261
UID_H14_8_2_hem-10,-0.0796509,1.0887,0.0143104,-0.300195,0.145931
UID_H14_8_3_hem-5,-0.188084,0.88964,0.0478071,-0.474736,0.353727
UID_H14_8_4_hem-2,0.205936,1.60088,0.0558702,-0.110345,0.0538268
UID_H14_8_5_hem-2,0.214472,1.15792,-0.214427,0.725113,-1.03763
UID_H14_8_6_hem-2,0.355621,1.85818,0.0492563,-0.126012,0.186664
UID_H14_8_7_hem-4,0.0524467,1.31527,0.0723988,-0.132506,0.117941
UID_H14_8_8_hem-17,-0.510897,-0.108373,-0.307892,-0.357406,-0.632801
UID_H14_8_9_hem-7,0.101948,1.40979,0.0999498,-0.17398,0.167819
UID_H14_9_10_hem-7,0.0865402,1.19694,-0.000598341,0.284624,-0.425484
UID_H14_9_11_hem-10,-0.117976,0.981196,-0.00882171,-0.377471,0.162596
UID_H14_9_12_hem-16,0.143131,1.16288,0.364539,0.0373571,0.857415
UID_H14_9_13_hem-9,-0.159868,0.840252,0.0847005,-0.303269,0.199776
UID_H14_9_14_hem-11,0.0498971,0.843183,0.317585,0.629616,-0.11384
UID_H14_9_15_hem-9,0.0762169,1.22918,-0.0694669,-0.135126,-0.0527501
UID_H14_9_1_hem-3,0.0434717,1.30093,0.062834,-0.217974,0.111663
UID_H14_9_2_hem-5,-0.172744,0.785392,-0.00315608,-0.325481,0.125963
UID_H14_9_3_hem-5,0.0994773,1.40472,0.0885806,-0.145598,0.171669
UID_H14_9_4_hem-7,0.0624967,1.19069,-0.0887024,-0.203656,-0.0115408
UID_H14_9_5_hem-12,-0.160155,0.444335,-0.17226,0.303971,-0.808354
UID_H14_9_6_hem-3,0.178159,1.55533,0.0648071,-0.212113,0.204115
UID_H14_9_7_hem-2,0.258526,1.37339,-0.0668517,0.158087,-0.218725
UID_H14_9_8_hem-5,0.243174,1.64707,0.0862288,-0.186933,0.188599
UID_H14_9_9_hem-2,0.0530698,1.27885,0.356983,-0.0666573,0.536274
UID_H22_10_1_hem-8,-0.945995,-0.910526,-0.00474107,-0.124922,-0.429139
UID_H22_10_2_hem-12,2.61856,-0.969169,-2.13871,0.642821,2.00606
UID_H22_10_3_hem-14,2.21446,-1.44541,-2.79922,1.02098,1.82112
UID_H22_10_4_hem-14,-0.802351,-0.7709,-0.425615,-0.184528,-0.623834
UID_H22_10_5_hem-8,-0.0734313,1.02166,-0.0345201,-0.387224,0.255284
UID_H22_10_6_hem-10,-0.0587942,0.895814,-0.151884,-0.0941274,-0.242873
UID_H22_10_7_hem-5,0.126515,1.11023,-0.0898276,0.0731398,0.0815404
UID_H22_10_8_hem-20,-0.233938,0.557391,-0.126112,-0.211684,-0.0758197
UID_H22_11_10_hem-2,0.069495,1.35853,0.0181807,-0.393127,0.297836
UID_H22_11_11_hem-9,-0.517571,-0.171385,-0.252763,0.0431199,-0.526357
UID_H22_11_1_hem-8,-0.100821,0.865833,-0.0525515,-0.123473,-0.199222
UID_H22_11_2_hem-5,0.0254088,1.0842,-0.120894,-0.0319401,-0.149411
UID_H22_11_3_hem-10,2.51126,0.192603,-2.05715,0.950099,0.335538
UID_H22_11_4_hem-6,-0.17903,0.854141,-0.00113021,-0.331713,0.219755
UID_H22_11_5_hem-15,2.2956,0.367576,3.86153,-0.419083,-1.00967
UID_H22_11_6_hem-6,-0.0908236,0.94123,-0.0852383,-0.140952,-0.0275992
UID_H22_11_7_hem-10,2.56351,-0.168976,-1.49926,0.273797,2.03712
UID_H22_11_8_hem-7,-0.116089,0.909168,-0.0736209,-0.165201,-0.0201277
UID_H22_11_9_hem-12,1.78225,0.332725,3.28723,0.0691367,2.35465
UID_H22_12_10_hem-3,2.68214,-0.594662,1.40392,-0.772127,-0.340075
UID_H22_12_11_hem-3,0.091864,1.15924,-0.134474,0.300974,-0.613784
UID_H22_12_1_hem-7,2.27287,-0.676342,-2.18654,0.03531,-1.07044
UID_H22_12_2_hem-2,1.99339,1.97545,-0.163201,0.597933,-2.27043
UID_H22_12_3_hem-5,-0.0554579,0.758614,0.287243,0.178678,0.276107
UID_H22_12_4_hem-7,-0.114991,0.248621,0.0216779,0.514563,-0.0796027
UID_H22_12_5_hem-11,1.81101,1.15213,4.53191,1.39911,-1.07356
UID_H22_12_6_hem-6,2.62671,-0.0603427,0.177003,-1.1708,-0.627429
UID_H22_12_7_hem-23,-0.898165,-0.850545,-0.266086,-0.489343,-0.333488
UID_H22_12_8_hem,2.57073,0.22858,1.03586,-1.48266,-0.445958
UID_H22_12_9_hem-11,-0.273663,-0.182114,0.179368,1.12456,0.192925
UID_H22_13_10_hem-10,-0.0328138,1.16555,0.0148808,-0.318995,0.192427
UID_H22_13_1_hem-4,0.0157421,1.17896,-0.0318862,-0.188078,0.0977246
UID_H22_13_2_hem-2,0.211434,1.4934,-0.0255091,0.0484047,-0.117024
UID_H22_13_3_hem-3,0.0663414,0.988548,-0.167117,0.158101,-0.232654
UID_H22_13_4_hem,2.67728,0.115079,1.01676,-1.58068,-0.415241
UID_H22_13_5_hem-3,1.15102,-2.32251,0.999748,6.17733,-1.35025
UID_H22_13_6_hem-4,-0.563096,-0.560235,0.516703,0.123716,0.894898
UID_H22_13_7_hem-2,0.0181579,1.21559,-0.00125422,-0.230707,0.055599
UID_H22_13_8_hem-4,0.0693235,1.2644,-0.00223026,-0.0983406,0.0318213
UID_H22_13_9_hem-5,2.0163,1.63027,-4.33684,2.66682,0.49746
UID_H22_14_1_hem-12,-0.409155,0.362464,-0.0654502,-0.690848,0.459285
UID_H22_14_2_hem-5,-0.0768004,1.04249,-0.00814079,-0.406817,0.269677
UID_H22_14_3_hem-4,0.0588203,1.19947,-0.014879,-0.0739061,-0.180509
UID_H22_14_4_hem-4,0.225043,1.36788,-0.0602825,0.347838,-0.319234
UID_H22_14_5_hem-8,-0.330242,0.585235,0.22569,-0.440688,0.276811
UID_H22_14_6_hem-9,-0.159573,0.89608,0.0282046,-0.236706,0.114187
UID_H22_14_7_hem-12,-0.206287,0.636241,-0.0471584,0.0950305,-0.441238
UID_H22_14_8_hem-10,-0.012366,0.144695,0.14,0.675952,-0.175666
UID_H22_15_1_hem-2,0.07626,1.28686,-0.0399981,-0.111727,-0.039964
UID_H22_15_2_hem-2,0.0650053,0.90554,-0.546057,0.290013,-0.592314
UID_H22_15_3_hem-8,-0.0639983,1.00589,-0.00635732,-0.187585,0.0472038
UID_H22_15_4_hem-7,2.38871,0.856865,-2.79137,0.720344,5.5053
UID_H22_15_5_hem-3,0.120968,1.09598,-0.19127,-0.130255,0.0164556
UID_H22_15_6_hem-3,0.154414,1.47815,0.0564392,-0.276615,0.213638
UID_H22_15_7_hem-6,0.0340661,1.22841,0.0641747,-0.0628304,0.0237802
UID_H22_15_8_hem-2,2.25728,0.440339,-1.68885,0.165741,-0.938891
UID_H22_16_1_hem-12,-0.043346,0.950073,-0.107176,-0.152415,0.167346
UID_H22_16_2_hem-3,0.1254,1.10135,-0.256525,-0.204876,-0.0133877
UID_H22_16_3_hem-2,0.125538,1.43638,0.0504415,-0.283824,0.218808
UID_H22_16_4_hem-15,-0.831913,-0.671753,0.108423,-0.748998,0.747606
UID_H22_16_5_hem-5,0.0907348,1.32101,-0.00972794,-0.179292,0.150108
UID_H22_16_6_hem-2,0.288878,1.56683,-0.126497,0.189414,-0.31088
UID_H22_16_7_hem-7,0.0500251,0.437715,-0.558235,0.289386,-0.765705
UID_H22_16_8_hem-15,-0.757752,-0.988331,-0.495177,-0.0168299,-1.12605
UID_H22_17_10_hem-6,0.186358,1.04217,0.394732,-0.210518,0.424037
UID_H22_17_11_hem-2,0.192314,1.58661,0.162108,0.0144338,0.0392276
UID_H22_17_12_hem-10,0.038656,0.674149,-0.360925,0.162878,-0.695445
UID_H22_17_13_hem-13,2.52917,-0.121055,-0.685159,-1.85226,-0.679316
UID_H22_17_1_hem-4,0.260786,1.28408,0.231429,0.41283,0.0313587
UID_H22_17_2_hem-4,-0.410349,0.35724,0.00187267,-0.468654,0.190967
UID_H22_17_3_hem-13,-0.57827,-0.156002,-0.185846,-0.422564,0.110899
UID_H22_17_4_hem-2,0.0767057,1.30109,-0.0136973,-0.0753048,-0.100127
UID_H22_17_5_hem-5,-0.107459,-0.498483,-1.56822,2.88923,-2.36227
UID_H22_17_6_hem-15,-0.402987,-1.08868,-1.59259,3.16957,-1.41333
UID_H22_17_7_hem-2,0.245297,1.43598,-0.149897,0.096163,-0.1741
UID_H22_17_8_hem-2,0.0654434,0.880768,0.00526086,0.14246,-0.304219
UID_H22_17_9_hem-4,0.164337,1.62646,0.103427,-0.207421,0.250264
UID_H22_18_1_hem-4,-0.0907129,0.86797,-0.0670604,0.049215,-0.257708
UID_H22_18_2_hem-4,-0.0867059,0.86657,-0.143753,-0.361513,0.17034
UID_H22_18_3_hem,2.48974,0.00417824,0.618158,-1.3569,-1.17781
UID_H22_18_4_hem,2.45508,-0.475672,0.270046,-1.74323,-1.99335
UID_H22_18_5_hem,2.7634,-2.17388,0.78258,-2.32048,-2.00118
UID_H22_18_6_hem-5,0.000176856,1.23053,0.00684067,-0.292262,0.141039
UID_H22_18_7_hem-10,-0.211062,0.673382,-0.0488631,-0.298669,0.0121418
UID_H22_18_8_hem-2,0.0754318,1.11087,0.0529471,0.312167,-0.246943
UID_H22_18_9_hem-13,-0.10918,0.789422,-0.193957,0.103978,-0.430581
UID_H22_19_1_hem-7,-0.0711545,0.884258,-0.157839,0.0517086,-0.182558
UID_H22_19_2_hem-5,0.0199104,1.15147,-0.0520001,-0.100112,-0.0571502
UID_H22_19_3_hem-9,1.73629,1.73982,4.92778,1.54204,1.93529
UID_H22_19_4_hem-4,-0.288837,0.558237,0.0247695,-0.308355,0.151982
UID_H22_19_5_hem-2,0.226177,1.69444,0.0688823,-0.118098,0.0783616
UID_H22_19_6_hem-2,0.0358528,1.15933,-0.10132,-0.0825311,-0.0576734
UID_H22_19_7_hem-17,-0.869451,-1.06349,-0.177454,0.216356,-0.475464
UID_H22_19_8_hem-13,-0.413078,0.228134,0.125787,-0.54638,0.655854
UID_H22_1_1_hem-2,0.159283,1.30958,-0.0618395,0.085537,-0.302917
UID_H22_1_2_hem-9,0.0573429,1.26364,-0.0573772,-0.174859,-0.00865214
UID_H22_1_3_hem-6,-0.0976097,1.03573,-0.0232223,-0.40469,0.367518
UID_H22_1_4_hem,2.39909,0.449501,0.682623,-0.588953,-1.27396
UID_H22_1_5_hem-8,-0.021534,1.10884,-0.0813463,-0.239491,0.156098
UID_H22_1_6_hem-4,-0.0560689,1.1135,0.00643361,-0.206138,0.0740153
UID_H22_1_7_hem-23,0.0123318,1.11025,-0.0247195,-0.118888,-0.0633355
UID_H22_1_8_hem-8,-0.00773656,1.06083,-0.0343394,-0.0251647,-0.0316175
UID_H22_1_9_hem-2,0.151927,1.35383,-0.0648972,0.0833865,-0.266632
UID_H22_20_10_hem-7,0.0390282,1.14019,-0.109987,0.0547781,-0.0896161
UID_H22_20_11_hem-6,-0.0323043,1.08148,0.0212844,-0.225987,0.17072
UID_H22_20_1_hem-19,-0.718492,-0.513639,-0.108994,0.165932,-0.457737
UID_H22_20_2_hem-4,0.153322,1.36765,-0.0840814,-0.156094,0.0835907
UID_H22_20_3_hem-8,2.8418,-1.70255,1.1361,-2.35213,-0.573448
UID_H22_20_4_hem-3,2.63543,-0.0432084,0.120125,-0.881379,-0.407906
UID_H22_20_5_hem-6,0.168338,1.24076,0.222495,-0.0936728,0.861018
UID_H22_20_6_hem-8,0.0204295,1.10775,-0.00393076,-0.0891715,0.214864
UID_H22_20_7_hem-4,-0.453696,0.37011,0.0169695,-0.4689,0.234749
UID_H22_20_8_hem-15,-0.0408718,0.956402,-0.0885833,-0.0149245,-0.101622
UID_H22_20_9_hem-9,-0.215089,0.71769,-0.00745679,-0.281194,0.222611
UID_H22_21_10_hem-9,-0.441769,0.0862291,0.135287,0.107335,-0.460769
UID_H22_21_11_hem-9,-0.280377,-0.168718,-0.600547,0.285813,-0.716236
UID_H22_21_12_hem-3,0.155977,1.34603,-0.0619447,0.142708,-0.346667
UID_H22_21_13_hem-3,0.175546,1.57211,0.0539148,-0.173573,0.113079
UID_H22_21_14_hem-13,-0.26396,0.695331,0.0126157,-0.25735,0.0245491
UID_H22_21_15_hem-8,0.0167435,1.16792,-0.151068,-0.253403,0.0906372
UID_H22_21_16_hem-10,-0.0348056,-1.91513,-1.35037,4.8405,-3.44638
UID_H22_21_1_hem-17,1.80733,1.54002,-4.87496,3.73126,1.27438
UID_H22_21_2_hem-3,0.176109,1.06117,-0.0323796,0.40074,-0.202543
UID_H22_21_3_hem,2.43405,0.751637,0.58122,-0.832539,-1.10238
UID_H22_21_4_hem-4,0.179009,-0.330183,-0.607995,2.27137,-1.86263
UID_H22_21_5_hem-14,-0.446572,0.127468,0.106111,0.0797922,-0.323899
UID_H22_21_6_hem-12,-0.3209,0.462545,-0.117396,-0.140899,-0.30906
UID_H22_21_7_hem-2,0.262817,1.53555,0.11828,0.00573055,0.0395337
UID_H22_21_8_hem-3,0.181475,1.28673,0.0238254,0.228476,-0.122181
UID_H22_21_9_hem-2,0.165322,1.24762,-0.0580465,0.117814,-0.051581
UID_H22_22_1_hem-6,-0.145934,0.889353,0.0660491,-0.323529,0.237891
UID_H22_22_2_hem-4,0.168734,1.20501,-0.177964,0.230911,-0.468297
UID_H22_22_3_hem-9,0.0944793,1.34898,0.0273558,-0.15592,0.079078
UID_H22_22_4_hem-16,-0.165426,0.58138,0.00923818,-0.0526237,0.297544
UID_H22_22_5_hem-5,0.0441093,1.35153,0.119821,-0.282138,0.0969554
UID_H22_22_6_hem-15,-0.580919,-0.617015,-0.387817,0.110683,-0.71558
UID_H22_22_7_hem-7,0.221299,1.39169,-0.136162,0.187132,-0.356396
UID_H22_22_8_hem-10,-0.0769847,1.05863,-0.0128056,-0.290105,0.206956
UID_H22_22_9_hem-11,-0.0395835,0.683041,-0.249008,0.109671,-0.017015
UID_H22_23_10_hem-21,-0.728001,-0.185466,-0.0645193,-0.754413,0.384778
UID_H22_23_11_hem-3,-0.475656,0.148688,-0.148194,-0.656342,0.0247211
UID_H22_23_12_hem-5,0.15304,1.5319,-0.00765153,-0.132466,0.0708236
UID_H22_23_13_hem-16,-0.0912475,0.273119,-0.374339,0.096149,-0.511201
UID_H22_23_14_hem-10,0.0699976,1.20583,-0.0818883,0.119245,-0.343124
UID_H22_23_15_hem-20,0.0536063,0.53266,-0.420937,0.573612,-1.1858
UID_H22_23_16_hem-13,-0.1304,0.899674,-0.0589498,-0.231352,0.0329321
UID_H22_23_17_hem-7,-0.27525,0.254003,-0.0423395,0.465443,-0.672727
UID_H22_23_18_hem-9,0.0939053,1.15603,-0.157585,-0.0510799,-0.0504291
UID_H22_23_1_hem-2,0.291736,1.6526,-0.0142907,0.102337,-0.22819
UID_H22_23_2_hem-3,0.086796,1.3837,0.0271391,-0.292114,0.217641
UID_H22_23_3_hem-10,0.0372792,0.927293,-0.0659538,-0.104146,0.101254
