Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11
UID_52_21_1_all-6,10.6462,161.087,-93.8408,-99.6385,33.2131,35.1771,1.14556,-47.561,-3.22184,-98.8105,7.50697
UID_52_21_2_all-11,129.214,27.2109,-184.698,-0.768815,97.4372,39.086,-7.61006,-16.3976,5.88457,-51.0152,4.10831
UID_52_21_3_all-12,-30.0137,11.7695,-45.0129,-16.6779,80.8341,38.2234,68.137,5.10566,11.2543,-24.4014,44.6913
UID_52_21_4_all-12,-77.4759,7.20186,18.0841,-18.7343,-15.1355,18.3757,21.2429,-0.64884,-6.78101,-10.9299,-0.943302
UID_52_21_5_all-14,441.364,-75.1008,-267.631,110.255,61.9463,30.5859,81.2899,117.534,-13.8288,-5.04112,-52.4444
UID_52_21_6_all-12,-156.913,36.0881,5.51403,4.54515,-15.4375,-12.5925,-14.9172,-13.712,-30.3896,10.7238,-17.0382
UID_52_21_7_all-5,-87.5602,8.54305,15.631,2.70061,-22.5452,-9.63683,-17.2323,-31.2746,5.64317,19.5429,-14.2285
UID_52_21_8_all-9,-52.9085,-98.4395,2.19359,-2.73456,-16.7833,-18.3111,-3.28512,-9.5178,18.9534,13.5831,-10.6747
UID_52_21_9_all-17,-56.2897,-16.7616,39.7935,-33.5392,-42.6767,-11.0028,-10.1084,15.1438,-8.82669,-4.2676,2.42183
UID_52_22_10_all-3,-103.369,294.236,107.736,-106.074,-54.1091,-58.7509,-104.045,-19.2066,-81.8574,-1.82089,-15.4894
UID_52_22_11_all-9,140.107,-38.3889,-168.253,-112.189,60.2387,55.8821,-36.1901,28.721,34.469,-29.0911,17.1063
UID_52_22_1_all-11,-106.188,248.398,132.747,-213.369,-8.16929,-64.2697,-42.346,64.9196,-18.3654,42.9354,-24.6637
UID_52_22_2_all-14,-72.0973,-25.9272,-41.4485,-33.118,25.6758,60.0346,-1.20448,37.2112,-7.63397,-4.27731,7.97299
UID_52_22_3_all-9,450.655,25.4658,-245.258,-131.923,100.195,27.4345,13.4538,-27.0522,24.418,-24.4595,-15.079
UID_52_22_4_all-7,-84.0896,-67.3705,-10.426,58.422,4.98065,22.4043,33.437,13.95,-24.6535,-2.88113,-18.3574
UID_52_22_5_all-7,-65.943,-84.3577,0.218311,13.9862,0.617168,-12.3974,-38.7864,-7.91796,-12.23,-1.80322,-1.74298
UID_52_22_6_all,-89.0428,-71.3088,-7.5252,6.98631,-4.51521,-17.2578,-6.03627,-20.6363,-3.35557,9.92231,-16.165
UID_52_22_7_all-11,-26.7881,-73.3086,6.13559,-15.3234,-11.9537,5.39558,28.4333,-3.30847,8.46343,-5.62368,0.920346
UID_52_22_8_all-3,-66.4003,-88.2132,1.37554,12.6064,-3.75791,-4.14698,6.48084,-5.89251,7.73585,-1.52223,-3.79973
UID_52_22_9_all-7,-53.572,-120.098,-16.922,10.7544,26.3951,14.6737,-11.3445,1.46237,-2.64051,-10.6405,5.75904
UID_52_23_10_all-21,-21.7285,-45.9552,-3.99587,-26.9764,-11.2532,2.38747,33.7231,-12.3638,12.2044,-13.7302,-2.79549
UID_52_23_11_all-13,-72.8368,-83.8097,-1.08056,15.1278,-2.70038,-4.16842,4.66641,-3.68229,6.53498,-1.8972,-3.05022
UID_52_23_12_all-9,-59.5191,-112.407,-19.2406,11.4791,30.1163,16.6942,-11.0757,-0.561948,-1.60776,-12.8432,9.69223
UID_52_23_13_all-9,-112.246,307.594,125.504,-126.479,-46.7538,-97.1091,-129.955,-35.8632,-94.7309,-14.7881,-7.70798
UID_52_23_14_all-21,-29.7225,-100.98,3.73442,7.32534,1.41671,-5.80387,16.8098,-23.6574,16.7614,-1.84884,17.9318
UID_52_23_1_all-15,-114.437,244.243,138.663,-214.306,1.03943,-95.143,-57.5203,35.7795,-26.8678,55.9922,-40.9349
UID_52_23_2_all-21,-84.1843,16.6513,43.5786,11.6394,-7.66368,6.91132,9.43534,9.86184,-5.1539,3.11516,2.17339
UID_52_23_3_all-14,-98.5237,-32.7876,18.8305,-6.96372,-16.4321,-34.631,6.98215,-5.75402,26.2149,8.30975,0.640345
UID_52_23_4_all-7,415.122,-162.962,-331.064,-121.052,-248.439,-152.075,99.075,-23.5739,-13.7121,22.0932,83.9778
UID_52_23_5_all-14,-90.8383,-67.0183,-6.36,54.7293,13.4992,18.0922,26.9574,5.49388,-25.044,-0.570315,-11.3556
UID_52_23_6_all-9,-118.061,-65.2165,-3.17455,33.2462,11.2128,-4.52963,2.2337,4.27924,-1.03588,-3.67268,-0.0286625
UID_52_23_7_all-11,-63.1757,-67.288,-16.1543,7.13766,4.48237,-17.3223,-40.315,-12.4157,-15.4642,-11.2299,-0.401576
UID_52_23_8_all-11,-97.8034,-56.8455,-10.6599,4.47276,-2.35078,-17.0561,-4.77876,-21.4215,-10.7537,6.67791,-16.2903
UID_52_23_9_all-17,-26.2588,8.75802,9.97052,14.9469,14.1528,-3.04499,25.0872,-59.8042,28.4031,18.5897,20.2557
UID_52_24_10_all-11,-70.0739,64.6868,-3.81542,-26.714,-20.6427,25.411,33.3147,-15.6003,29.4056,7.38281,-1.28473
UID_52_24_11_all,-136.77,127.075,-49.9687,-56.743,7.75849,-91.1942,28.5592,24.9013,33.5489,18.8019,19.3392
UID_52_24_12_all-9,-195.324,47.6041,37.4543,52.9987,7.26856,-24.5697,-1.13502,-29.0566,8.98936,7.55105,-2.9695
UID_52_24_1_all-9,110.703,94.3404,-137.392,-113.963,64.2927,68.5349,16.9477,-47.9854,36.3437,-77.1558,6.93231
UID_52_24_2_all-8,503.302,-247.314,-31.1054,-139.905,-113.204,72.7154,-21.4052,68.3131,22.1184,-26.8892,-26.4396
UID_52_24_3_all-14,-32.3963,-103.743,2.88047,12.2016,1.15016,-1.07924,19.1722,-19.7771,18.5671,-1.91987,15.2972
UID_52_24_4_all-10,135.01,-33.8273,-176.442,-95.3566,62.4309,71.3608,-32.4444,24.581,37.0977,-24.1741,14.7906
UID_52_24_5_all,-112.889,20.7671,29.6248,14.4974,-25.4727,8.48457,18.5852,0.772797,-3.90421,6.54147,-9.46173
UID_52_24_6_all-3,33.294,196.329,59.323,-123.548,107.541,-75.1126,1.04178,-62.0033,9.16095,60.6266,-12.0317
UID_52_24_7_all-5,-80.9955,0.143156,8.82749,-15.5644,-35.6079,10.9137,37.4805,-7.94461,-7.24526,-15.3295,-17.0712
UID_52_24_8_all-5,-70.1653,-80.0648,5.1743,14.0386,10.3853,-31.291,-14.4192,-34.7133,13.8668,4.71382,4.91037
UID_52_24_9_all-9,-225.132,121.782,11.5441,5.85172,-27.0073,17.5557,25.1301,22.6441,-2.83844,-7.09745,-10.8156
UID_52_25_10_all-6,-113.139,1.35525,29.6476,15.8895,-30.5698,1.7516,6.48193,-0.755743,23.0761,-0.788626,12.0842
UID_52_25_11_all-3,-88.688,-70.8038,-8.89736,2.95028,-5.20999,-16.3277,-3.52645,-17.9981,-8.78773,6.60129,-17.5834
UID_52_25_12_all-8,-21.2054,11.9252,10.6651,11.638,10.9712,-4.07339,23.2853,-58.0385,30.9004,18.7869,16.3462
UID_52_25_13_all-11,-15.4182,-43.8398,-6.34109,-27.4731,-11.0935,2.33534,32.5399,-16.023,8.64876,-18.4877,-1.14649
UID_52_25_14_all-6,-65.4337,-88.0605,-1.36893,10.9648,-3.31352,-3.5001,5.99429,-3.72105,6.42685,-2.5436,-3.97216
UID_52_25_15_all-10,-57.5759,-113.294,-17.5124,10.513,26.553,19.7443,-11.4195,3.16921,-2.71028,-12.9068,8.10167
UID_52_25_16_all-9,-99.2528,191.614,92.7736,-112.047,-70.683,-45.0234,-47.3958,59.2717,-23.8437,-21.2928,24.1418
UID_52_25_17_all-14,-27.8161,-107.902,2.62331,11.615,1.70189,-0.265258,19.2145,-20.3344,20.5326,-2.46359,17.2047
UID_52_25_18_all-7,190.537,-14.165,-221.573,-122.674,83.9778,57.3753,-21.6527,9.49503,18.6986,-15.6622,1.75676
UID_52_25_1_all-13,-60.7799,-4.60383,43.7347,-30.4076,-48.1483,-2.02206,-14.33,13.247,-9.27689,-2.06615,0.108171
UID_52_25_2_all-6,-173.592,-3.77795,-3.72078,51.0121,3.09015,-11.4111,1.97945,-9.8359,13.39,9.37078,-5.32498
UID_52_25_3_all-6,-51.3546,19.5594,70.4901,-60.4924,20.8162,-63.7728,-48.5224,8.84108,-19.228,-6.98632,16.1993
UID_52_25_4_all-6,-100.644,-53.9361,-7.87682,25.7441,14.2094,4.76831,-1.94103,-5.07359,-3.49003,-1.52004,0.344232
UID_52_25_5_all-10,-89.4297,-40.9822,13.9967,-10.1871,-19.5152,-34.9068,9.29292,-7.00061,22.1194,12.3353,-2.44697
UID_52_25_6_all-3,550.51,-130.402,-337.457,-110.475,-190.876,-220.833,88.5869,-64.8919,48.655,-66.0248,41.3422
UID_52_25_7_all-9,-77.0338,-72.8144,-5.27608,49.4837,18.4415,20.0123,26.8616,6.22632,-24.7446,-0.314989,-7.4598
UID_52_25_8_all-10,-106.567,-71.2243,-1.134,28.3843,7.83932,-5.84172,3.18466,2.23175,0.683628,-3.30277,-0.526603
UID_52_25_9_all-12,-65.5345,-81.6748,-2.45757,14.1762,1.86013,-15.1556,-36.9888,-10.3829,-14.9727,-2.79374,-1.87625
UID_52_26_10_all-7,-54.1795,-72.6192,4.17124,-9.1037,-18.6372,-5.83941,23.8033,-0.171783,11.0932,-0.0343217,-6.34087
UID_52_26_11_all-10,-150.502,25.3847,7.31789,6.22326,-14.5544,-12.1539,-16.4834,-14.3455,-25.5989,13.0231,-17.1929
UID_52_26_12_all-12,-66.8639,81.3786,99.6563,-114.904,28.0265,39.7184,-57.4074,16.4711,-39.7023,-6.27796,-8.25288
UID_52_26_13_all-6,-49.1307,-101.822,4.01227,-4.32863,-19.6385,-17.5117,-5.62301,-6.49857,17.8078,10.4692,-8.72576
UID_52_26_14_all-16,-50.4669,1.0443,17.2931,-54.5434,-36.131,16.2506,2.46164,-4.48264,-31.6732,-26.3357,-17.4066
UID_52_26_15_all-4,-168.28,-7.19033,-4.78754,48.2485,3.84691,-12.6496,2.39982,-0.591445,13.6973,-3.64812,7.61515
UID_52_26_16_all-9,-43.9451,9.41527,27.598,-85.486,60.6421,21.285,-93.4045,-23.0635,-61.8116,-25.2864,-3.64369
UID_52_26_1_all-9,-47.3776,-58.1452,10.5395,-16.0864,-5.50269,-0.705632,29.4921,22.666,13.3218,9.52802,9.95847
UID_52_26_2_all-16,-62.6391,30.712,14.3426,-61.5263,-46.7062,22.5181,18.2169,1.73894,-6.14547,-27.8094,-17.1241
UID_52_26_3_all-8,-43.8639,-29.9805,-87.267,-32.0847,44.1803,61.0833,-10.5157,-8.52843,15.2589,-24.8937,4.62406
UID_52_26_4_all-4,682.137,-288.49,275.761,-134.618,283.455,-37.165,145.736,-95.3864,105.286,72.8186,-107.151
UID_52_26_5_all-5,113.972,343.381,55.5671,-232.255,5.4334,66.351,135.293,26.6887,82.6397,99.2849,-20.1387
UID_52_26_6_all-8,10.2496,-128.359,15.9633,-10.8155,-8.52777,6.23841,-2.65549,1.9105,6.39686,2.1259,5.16962
UID_52_26_7_all-13,-70.4096,1.41239,16.4547,-18.736,-17.0744,19.7617,20.9632,-0.364269,-5.86277,-13.8014,-1.1677
UID_52_26_8_all-18,7.37461,127.381,79.465,-172.152,-13.127,-70.2178,-108.934,49.9935,74.8092,122.843,11.3011
UID_52_26_9_all-4,235.789,180.094,-5.51282,-202.316,-11.6929,100.605,-17.4306,20.8613,14.9149,-23.1463,14.8506
UID_52_27_10_all-9,626.521,73.036,-369.412,-170.71,280.991,-96.0808,63.3593,-91.0738,79.9661,23.8756,-1.23568
UID_52_27_11_all-7,-14.7154,13.481,60.2683,-37.9864,-86.1109,-3.4157,-11.464,13.7261,13.0123,-1.08188,-13.0139
UID_52_27_12_all-11,6.19283,-41.7966,47.2057,-42.5615,-54.6882,9.75928,-3.70237,5.70284,13.3295,-1.57515,-5.34005
UID_52_27_1_all-8,-22.8101,-29.3792,7.13653,-29.3775,-24.6776,-5.16038,41.689,-24.2121,14.1065,-13.6669,14.3219
UID_52_27_2_all-10,-19.5959,-74.3932,27.397,-1.46778,-15.1092,-12.2817,16.7076,3.16284,10.2192,8.42718,-5.38457
UID_52_27_3_all,-165.728,106.679,51.3746,25.6564,-76.5401,14.0932,30.4072,10.5053,-12.4207,-23.9243,1.14013
UID_52_27_4_all-13,-11.3217,129.338,-22.1108,-92.3112,-71.0605,-2.183,82.6269,-31.4956,31.655,-9.20366,-45.7493
UID_52_27_5_all-8,-55.6733,-73.3933,13.4632,-0.0920161,-2.25447,15.7928,-0.892253,7.28383,-18.1503,2.0671,-1.76907
UID_52_27_6_all-4,141.034,213.062,-93.0294,-108.764,56.0698,97.1339,-4.14135,-69.8993,44.2924,-0.426791,47.6166
UID_52_27_7_all-2,32.4026,279.215,-43.9709,-197.121,6.22269,10.8107,83.0831,142.223,134.409,22.1732,28.7069
UID_52_27_8_all,-96.8467,-20.2128,3.13724,28.3428,27.8857,10.58,-15.9065,-5.84347,9.9642,42.2028,5.15361
UID_52_27_9_all-4,-100.895,38.4684,-25.3922,42.9723,36.6615,-16.7193,-39.5391,16.3403,7.41593,25.8414,-11.0169
UID_52_28_10_all-7,-31.6423,98.7253,5.50058,-89.9632,-60.3187,3.50156,58.1374,-36.9425,5.80316,-7.38852,-35.072
UID_52_28_11_all-2,21.1136,21.8383,-48.8865,2.06671,41.5917,-127.752,-45.54,-53.8038,-59.6551,-122.206,73.6231
UID_52_28_12_all-6,-113.443,150.042,56.8665,-82.71,-51.5313,14.6386,-16.0621,27.3212,-21.802,-9.84107,5.87536
UID_52_28_13_all-3,-85.2758,84.7038,-13.543,-42.3468,-11.6784,-21.9275,7.98352,-45.6937,-14.6256,-17.723,-21.4528
UID_52_28_14_all-15,-20.3246,19.5583,61.3638,-50.8798,-63.8483,10.9005,43.8135,14.5473,26.4742,-27.7127,7.6835
UID_52_28_15_all-4,-90.7935,35.902,-48.7534,77.3804,31.2401,1.8212,-35.2285,-9.82209,22.9042,-12.5515,14.5337
UID_52_28_1_all-12,-23.7037,-83.0315,-20.8352,-25.9829,-1.76433,-11.9561,-0.994448,-40.0028,-0.560128,-7.42092,-23.2089
UID_52_28_2_all-9,-86.6952,-61.7795,12.8157,6.2112,-15.3538,7.40791,-5.27334,17.5835,-10.4913,-6.496,-6.51257
UID_52_28_3_all-11,-52.5107,-12.6882,32.611,-37.2535,-42.8335,7.21917,-1.08344,-7.07679,1.28514,12.0915,-15.6068
UID_52_28_4_all-12,635.72,-55.5005,-244.539,-132.688,153.601,-131.276,67.233,-33.6928,-62.0492,-18.3552,-36.5623
UID_52_28_5_all-19,71.116,-47.1879,-165.687,-34.1935,111.051,47.3029,-57.0788,-14.818,27.0891,-19.0919,16.8292
UID_52_28_6_all-8,110.292,18.4781,-270.639,-9.76196,169.615,113.842,-38.8265,64.5744,93.0601,-12.2086,14.0563
UID_52_28_7_all-8,-53.9389,93.4502,-35.5031,-46.7946,87.5511,-11.1636,-12.2791,13.9722,-18.0875,-37.8517,50.5798
UID_52_28_8_all-12,18.5525,100.017,26.8349,-138.102,-57.3842,-5.02752,9.54539,18.3203,-20.6773,18.7584,16.5483
UID_52_28_9_all,-117.051,199.878,-122.227,-9.39776,69.962,20.3286,27.8801,-85.2661,76.8728,-35.4276,-0.632007
UID_52_29_10_all-13,535.494,-349.561,-70.4787,-116.917,-88.9984,44.1235,-67.2077,-20.4731,-45.1888,-7.19791,38.7118
UID_52_29_1_all-13,-17.5519,29.9352,-55.1245,10.5825,81.629,-12.4412,0.679858,-88.4926,34.3644,19.1715,28.8825
UID_52_29_2_all-10,-114.835,-16.7278,16.7162,1.71031,-22.7929,4.69416,-18.154,8.39198,-1.00879,7.90987,-3.60741
UID_52_29_3_all-16,131.691,36.8947,-279.004,-102.33,129.625,241.809,-18.505,60.2838,-27.0822,-17.6807,-23.4299
UID_52_29_4_all-3,-83.871,118.67,-70.9109,-65.658,21.5817,-150.819,-54.4384,-73.4828,-58.4465,-19.1976,-5.41622
UID_52_29_5_all-16,-47.7586,65.8171,49.4278,-72.3303,-78.2293,11.5141,32.3333,12.9458,24.9493,-13.0248,-11.6095
UID_52_29_6_all-6,-135.168,-0.994556,15.4275,-1.37098,-24.8273,-2.79833,-8.57329,-1.02775,-12.8255,2.13316,-21.3956
UID_52_29_7_all-8,35.626,42.7271,-121.618,-172.366,34.6985,-113.439,-12.5182,23.6024,-14.7645,6.95588,-32.8367
UID_52_29_8_all-8,-28.3938,-76.041,-18.9852,-23.0796,-4.57363,-10.5609,2.07302,-41.7076,-2.9645,-5.44916,-24.5352
UID_52_29_9_all-16,370.573,-45.6433,-314.068,23.3447,-121.687,-62.9131,38.4376,35.0508,27.775,-80.9507,3.71425
UID_52_2_10_all-9,-56.09,-74.8827,10.5188,-8.43997,-10.8307,13.2161,-6.55386,12.2406,-2.69012,3.66956,-0.859721
UID_52_2_1_all-22,-100.774,-61.6669,5.49177,21.5555,2.43613,-3.21745,8.21347,6.4556,5.35046,-6.88857,0.792274
UID_52_2_2_all-14,-45.5626,-52.3401,-2.93463,-25.0827,-25.5693,-16.995,8.45109,-7.89389,0.58025,-1.98839,-5.70753
UID_52_2_3_all-17,623.128,-207.25,221.565,38.9268,282.56,-190.711,-80.1056,146.78,-110.962,24.6709,181.942
UID_52_2_4_all,-133.591,63.7571,47.415,-21.6469,-58.7755,11.5822,2.82115,16.7664,-10.7266,-1.81825,-3.91972
UID_52_2_5_all-11,-122.346,-35.2059,11.0552,20.6829,-7.45172,-3.15438,9.00561,6.19009,6.9006,-7.873,5.30659
UID_52_2_6_all-13,-6.66206,-53.9139,32.455,0.129213,-15.5827,-1.62915,-6.05428,-8.36183,16.9685,20.4518,0.177502
UID_52_2_7_all-5,-205.694,130.798,39.0438,14.7364,-37.6479,-10.419,-17.5076,-28.4986,-22.673,22.1811,-28.5705
UID_52_2_8_all-13,-70.3527,-40.8871,20.5263,-5.12482,-20.4737,3.94492,15.7695,6.52405,16.7677,-5.79458,4.41517
UID_52_2_9_all-13,-48.5637,-54.5208,19.5378,-0.797999,-14.1802,9.1751,21.2384,6.43521,16.3065,-0.564011,4.87683
UID_52_30_1_all-8,495.565,5.58118,-274.567,207.623,-188.948,-64.2688,10.4956,-8.38393,-35.8562,-118.924,5.70749
UID_52_30_2_all-10,-133.874,14.8407,44.9513,54.6118,-11.9063,27.0435,59.9896,-8.38944,-8.34645,11.6349,24.6526
UID_52_30_3_all-9,-99.2311,15.4931,21.6833,-11.8942,-25.6042,-40.8118,-35.0654,-31.9183,-34.6215,15.9646,-19.2508
UID_52_30_4_all-17,-103.495,58.2195,34.6916,-17.6432,-16.699,9.8932,38.9294,11.1421,4.56661,3.22338,10.8214
UID_52_30_5_all-5,-187.429,90.6207,28.5051,22.2846,-40.5318,-1.22236,-4.65508,19.108,11.9408,-1.99608,-12.1597
UID_52_30_6_all-13,-93.7094,-10.538,17.693,-15.5106,-37.7838,0.5259,-4.26723,-8.41674,-1.82718,7.61286,-20.6875
UID_52_31_1_all-10,-97.0892,244.762,-7.50224,-98.1592,104.27,-43.9521,-127.865,-60.0169,-17.4016,101.357,-12.9956
UID_52_31_2_all-21,-104.493,-50.0697,1.32534,35.7468,19.2839,-2.64458,1.41447,2.62197,8.44127,14.4321,11.1232
UID_52_31_3_all-11,-123.913,52.8161,17.8279,-23.7601,-36.5495,1.66225,21.7554,-14.1872,3.11285,-1.19576,-20.4934
UID_52_31_4_all-3,-155.958,53.7602,15.371,10.5711,-31.3823,-24.8939,-14.835,-20.8704,-10.513,15.8559,-19.8269
UID_52_31_5_all-3,-201.078,176.758,58.1476,-6.88928,-70.7244,9.04876,39.9862,15.1421,-1.69412,-10.5192,1.31
UID_52_31_6_all-6,-98.6305,29.3911,38.9605,36.08,16.6315,12.4725,39.5685,1.84922,2.85451,7.31922,23.2642
UID_52_32_1_all-5,-100.261,257.273,-76.2258,-181.606,18.8597,-4.8542,57.9645,-34.2183,-53.3519,-14.4886,-18.3509
UID_52_32_2_all-2,-146.994,54.7262,24.7203,34.2866,11.2971,13.4814,-18.5176,15.5018,-1.72792,30.9082,6.36966
UID_52_32_3_all-19,-109.419,26.3667,41.7714,29.096,-5.17917,-0.790449,-13.2701,10.2454,-6.37643,8.91657,15.5562
UID_52_32_4_all-3,-148.754,90.5236,41.2011,-8.89433,-42.1175,19.118,-51.8198,8.58538,-58.0074,22.1114,-33.2045
UID_52_32_5_all-4,-147.619,73.0464,-14.0835,-3.44686,-4.05669,-47.5121,25.6596,7.13501,15.0094,13.0945,0.838337
UID_52_33_10_all-2,-52.528,113.594,3.60284,-55.2126,-40.2488,-2.93577,-34.465,-49.5238,-23.9289,-17.8402,-24.7502
UID_52_33_11_all,-164.284,44.0713,-10.1876,65.8295,65.4933,11.8352,18.0711,-9.69817,4.40344,25.5879,28.1458
UID_52_33_1_all-16,-12.5613,-152.476,-2.34142,11.7031,5.80099,1.09514,7.31717,0.372367,15.7665,-7.41267,13.6291
UID_52_33_2_all,-98.6761,-64.5249,-3.70466,27.6132,13.1921,-2.29184,-14.546,22.2819,4.24043,9.09281,9.97618
UID_52_33_3_all,-73.2954,-39.3123,16.298,-8.63832,-25.2225,9.65449,21.9607,12.6564,13.486,-0.827857,-5.76934
UID_52_33_4_all-2,-49.7693,-82.1635,7.68488,5.23406,10.0919,22.4458,20.442,8.8867,-30.7796,-11.9335,-2.8616
UID_52_33_5_all-2,-16.7361,177.289,-142.935,-129.153,20.1868,25.3523,-48.3333,0.978002,-22.0346,-101.193,-16.2833
UID_52_33_6_all-6,-52.6708,-98.3214,10.0336,2.72811,-8.32243,-0.580242,-18.0704,5.64209,4.6016,5.13907,0.0709733
UID_52_33_7_all,-100.981,-59.9142,-35.9332,22.2927,-6.90784,0.856649,5.1888,-19.4809,-1.44631,7.00627,-22.1298
UID_52_33_8_all-6,451.685,-7.59533,-238.247,-60.4616,147.723,-77.4268,-83.7991,-17.49,-10.9961,60.7857,-37.6096
UID_52_33_9_all,-154.918,54.0867,34.035,33.7653,-4.09697,-7.73719,-20.9966,1.79564,-21.8478,3.93915,2.58812
UID_52_34_10_all-14,-129.271,105.701,66.7922,-42.131,-76.4605,7.4138,-17.1921,7.47741,-19.4983,2.8619,-26.2887
UID_52_34_1_all-3,-148.995,59.3789,17.547,30.0527,-25.1685,13.1698,19.6507,29.2371,19.7982,20.3755,-19.3921
UID_52_34_2_all-11,11.9843,272.412,-38.1346,-109.151,39.7449,62.8058,40.9145,-44.6608,29.4201,0.848807,25.9148
UID_52_34_3_all-19,-77.2473,-77.562,2.30042,22.3326,-1.13766,0.303909,-3.28789,-2.45665,8.56906,-0.880183,0.612536
UID_52_34_4_all-3,-125.427,-13.0676,19.2992,22.7016,-6.5961,-3.65963,-7.84537,1.30884,1.16105,5.46126,-0.20227
UID_52_34_5_all-15,584.3,-82.2692,390.992,-174.543,78.8939,88.4171,-140.222,26.7705,-132.504,-79.1503,31.2832
UID_52_34_6_all-5,-133.733,98.3368,-89.8885,-46.9401,-37.886,23.7282,57.7517,7.0249,19.8643,64.5418,-70.7146
UID_52_34_7_all-19,1.64375,174.029,30.7564,-158.808,-11.5938,-67.8283,20.1027,-4.31903,-8.32618,-9.17824,29.017
UID_52_34_8_all,-101.863,-19.2182,9.89536,-2.96695,-24.3374,9.7963,-4.55291,10.4635,2.41831,2.64188,-21.2852
UID_52_34_9_all-13,-23.8018,-109.705,17.8764,-18.7398,-20.5985,9.53386,-3.12308,3.72437,-4.13212,-6.38347,-5.79604
UID_52_35_1_all-11,-230.685,97.5291,3.88002,50.1592,9.61347,-11.709,17.3641,-15.657,-0.827381,-4.95992,-5.40335
UID_52_35_2_all-9,-64.6196,261.749,-36.7642,-101.989,-23.4873,27.7877,-65.1444,26.475,67.6758,-10.4135,-26.438
UID_52_35_3_all-5,-173.424,143.475,63.2974,18.4245,-37.9166,-1.82363,-36.5895,20.8584,-4.26194,4.4089,-0.739864
UID_52_36_1_all-18,-74.4547,-51.1951,12.7243,4.76464,-19.215,-12.7946,-18.6574,-15.4651,-3.57337,15.3162,-8.65971
UID_52_36_2_all-14,-73.7541,-87.0796,11.2556,32.8889,15.884,-9.10212,21.5367,-11.4669,27.0457,8.56017,12.4098
UID_52_36_3_all-9,550.033,-186.445,423.338,-147.913,-45.1766,-83.8648,-3.72966,36.8939,-65.9609,-40.9229,172.15
UID_52_36_4_all-14,-41.6559,88.7307,-50.1763,-34.9031,21.4043,45.1036,-80.7316,46.4221,43.0575,61.5399,10.0329
UID_52_36_5_all-9,-81.3003,192.264,43.1769,-52.8249,-48.1779,20.6109,62.7998,-17.8225,28.3927,-5.26666,0.767609
UID_52_36_6_all-4,-88.1357,87.2877,34.6642,-23.8743,-57.2713,11.4837,8.04556,-21.4246,6.2528,15.6189,-14.4473
UID_52_36_7_all-8,-104.8,-34.6011,-10.9681,83.713,34.2575,-53.1205,13.4602,-34.7985,8.84114,-5.37954,15.6688
UID_52_37_10_all-7,-54.6059,232.976,-32.615,-150.586,26.2835,135.146,54.8383,31.3811,-48.5451,-48.9667,20.0876
UID_52_37_1_all-5,-10.7779,-80.51,0.289603,1.3834,2.96005,-1.90324,29.8355,-48.4876,36.1687,19.1004,2.36802
UID_52_37_2_all-5,-49.2432,-87.1492,25.5914,1.60879,-4.23637,0.777285,16.1951,-24.5753,2.91254,-7.1436,1.85866
UID_52_37_3_all-12,-42.5045,-16.9414,-25.0781,-21.1123,-23.9156,-9.04571,33.4601,-29.7963,28.9059,14.5415,-24.5462
UID_52_37_4_all-17,-109.375,-7.9783,1.3578,16.7181,-21.2164,-9.41984,-7.4539,25.2595,3.89909,-8.65125,-6.7026
UID_52_37_5_all-15,332.473,-147.024,-252.765,-88.9418,-51.0812,424.761,-4.85395,-212.257,-86.604,-47.3972,111.58
UID_52_37_6_all-20,-87.9691,-26.0044,5.6529,-8.85884,-2.41518,14.4832,-0.0400932,4.55714,-5.54874,-4.51134,0.491197
UID_52_37_7_all-4,-41.3567,116.258,28.8586,-69.5887,-110.383,80.1023,92.7661,10.1929,-65.1831,-75.3381,-13.4048
UID_52_37_8_all-12,-47.0209,-79.9984,10.6959,32.3065,-4.45228,8.80714,16.6846,7.19183,-0.751559,-16.2297,-6.31452
UID_52_37_9_all-12,-31.9716,74.7053,42.2846,-47.1019,-51.6166,-1.86363,24.3246,-25.0904,11.7809,0.812483,0.490544
UID_52_3_1_all-15,-28.6509,-83.2539,21.6897,-2.06996,-6.50505,-5.61401,-33.3249,-6.96293,-16.8396,7.73879,3.63011
UID_52_3_2_all-9,100.261,-66.3035,-108.961,-30.2561,69.9381,60.5608,-73.3643,40.1866,29.2522,-1.89582,35.3536
UID_52_3_3_all-3,-97.4356,3.08292,21.528,-14.6353,-14.3386,11.9339,13.644,3.91552,-0.14954,9.60794,0.386083
UID_52_3_4_all-6,-64.4575,-53.9384,20.6018,-2.39663,-16.7244,5.08433,-10.0453,1.24345,1.38524,14.2068,-3.77889
UID_52_3_5_all-19,-72.336,-43.5005,12.9907,45.9052,16.1522,-5.323,-8.66827,-16.1601,7.29725,-10.0173,27.6536
UID_52_3_6_all-5,-62.3313,152.349,65.1791,-11.1101,-18.5882,42.1708,43.3708,22.5023,18.9538,36.7924,19.8765
UID_52_3_7_all-19,-44.4686,-125.89,-0.195253,13.3431,4.9669,1.89123,-8.60497,-6.99014,-4.68763,0.597114,0.0682157
UID_52_3_8_all-2,-125.271,185.731,13.813,-72.818,-72.435,4.62815,-1.0357,-41.8024,-14.9797,3.04119,-30.4783
