Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized),Mode 10 (normalized),Mode 11 (normalized)
UID_52_26_12_all-12,-0.260516,0.671721,1.23567,-1.77444,0.49138,0.848034,-1.47652,0.460152,-1.26902,-0.220795,-0.320562
UID_52_26_13_all-6,-0.191424,-0.840467,0.0497495,-0.0668462,-0.344315,-0.373895,-0.144624,-0.18155,0.569196,0.3682,-0.33893
UID_52_26_14_all-16,-0.19663,0.0086199,0.214423,-0.842305,-0.633475,0.34697,0.0633133,-0.125231,-1.01238,-0.926223,-0.676115
UID_52_26_15_all-4,-0.655654,-0.0593509,-0.0593623,0.745093,0.0674468,-0.270085,0.0617235,-0.0165231,0.43781,-0.128304,0.295791
UID_52_26_16_all-9,-0.171219,0.0777161,0.342196,-1.32015,1.06322,0.45446,-2.40236,-0.644324,-1.9757,-0.889318,-0.14153
UID_52_26_1_all-9,-0.184593,-0.479946,0.130683,-0.24842,-0.096477,-0.0150661,0.758536,0.633217,0.425809,0.335099,0.386811
UID_52_26_2_all-16,-0.244055,0.253505,0.177839,-0.95014,-0.818886,0.480787,0.468538,0.0485805,-0.19643,-0.978051,-0.665143
UID_52_26_3_all-8,-0.170903,-0.247467,-1.08205,-0.495479,0.7746,1.3042,-0.270463,-0.238258,0.487724,-0.875508,0.17961
UID_52_26_4_all-4,2.65775,-2.38128,3.41926,-2.07888,4.96973,-0.793516,3.74833,-2.6648,3.3653,2.56102,-4.16201
UID_52_26_5_all-5,0.444059,2.83436,0.688995,-3.58667,0.0952623,1.41667,3.47974,0.745598,2.64144,3.49184,-0.782235
UID_52_26_6_all-8,0.0399347,-1.05951,0.197934,-0.167021,-0.149515,0.133197,-0.0682992,0.0533735,0.204465,0.0747677,0.200801
UID_52_26_7_all-13,-0.274331,0.0116582,0.204027,-0.289337,-0.29936,0.421936,0.539174,-0.0101766,-0.187393,-0.485392,-0.0453564
UID_52_26_8_all-18,0.0287331,1.05143,0.985313,-2.65851,-0.230152,-1.49923,-2.80179,1.39666,2.39115,4.32036,0.438962
UID_52_26_9_all-4,0.918684,1.48654,-0.0683553,-3.12433,-0.205008,2.14804,-0.448315,0.582801,0.476729,-0.814051,0.576833
UID_52_27_10_all-9,2.44106,0.602858,-4.58046,-2.63624,4.92654,-2.05144,1.6296,-2.54432,2.55598,0.839701,-0.0479967
UID_52_27_11_all-7,-0.0573342,0.111276,0.747286,-0.586617,-1.50976,-0.0729291,-0.294855,0.383465,0.415915,-0.0380496,-0.505491
UID_52_27_12_all-11,0.0241286,-0.345,0.585319,-0.657269,-0.958833,0.208372,-0.095225,0.15932,0.426054,-0.0553976,-0.20742
UID_52_27_1_all-8,-0.0888728,-0.242503,0.0884882,-0.453671,-0.432664,-0.11018,1.07224,-0.676411,0.45089,-0.480662,0.556298
UID_52_27_2_all-10,-0.0763498,-0.614061,0.339705,-0.0226667,-0.264906,-0.262228,0.42972,0.08836,0.326639,0.296383,-0.20915
UID_52_27_3_all,-0.645711,0.880557,0.63701,0.396207,-1.34196,0.300907,0.782072,0.293486,-0.397005,-0.841414,0.0442853
UID_52_27_4_all-13,-0.0441117,1.06759,-0.274159,-1.42555,-1.24588,-0.0466095,2.12516,-0.879891,1.0118,-0.323691,-1.77702
UID_52_27_5_all-8,-0.216915,-0.605808,0.166934,-0.00142099,-0.039527,0.337195,-0.0229487,0.203488,-0.580145,0.0726996,-0.0687149
UID_52_27_6_all-4,0.549498,1.75867,-1.1535,-1.67963,0.983055,2.07392,-0.106516,-1.95277,1.41573,-0.0150102,1.84954
UID_52_27_7_all-2,0.126248,2.30472,-0.54521,-3.04411,0.109101,0.230821,2.1369,3.97327,4.29617,0.779828,1.11505
UID_52_27_8_all,-0.377335,-0.166842,0.0388996,0.437692,0.488912,0.225896,-0.409114,-0.163248,0.318489,1.48426,0.200179
UID_52_27_9_all-4,-0.393106,0.317529,-0.314846,0.663613,0.642776,-0.356977,-1.01695,0.456496,0.237038,0.908839,-0.427924
UID_52_28_10_all-7,-0.123285,0.814905,0.0682035,-1.38929,-1.05755,0.0747624,1.49529,-1.03206,0.185488,-0.259853,-1.36228
UID_52_28_11_all-2,0.0822631,0.180259,-0.60616,0.0319158,0.729216,-2.72766,-1.17129,-1.50311,-1.90677,-4.29795,2.8597
UID_52_28_12_all-6,-0.441996,1.23848,0.705107,-1.27728,-0.903484,0.312551,-0.413116,0.76327,-0.696866,-0.346109,0.228213
UID_52_28_13_all-3,-0.332253,0.699168,-0.167924,-0.653955,-0.204754,-0.468178,0.205336,-1.27654,-0.467483,-0.623317,-0.833278
UID_52_28_14_all-15,-0.0791891,0.16144,0.76087,-0.785728,-1.11943,0.232737,1.12688,0.406408,0.846203,-0.974652,0.298446
UID_52_28_15_all-4,-0.353751,0.296344,-0.60451,1.19497,0.547724,0.0388848,-0.906077,-0.274399,0.732096,-0.441433,0.564526
UID_52_28_1_all-12,-0.0923547,-0.685364,-0.258342,-0.401249,-0.0309334,-0.255277,-0.0255772,-1.11755,-0.0179036,-0.260993,-0.90149
UID_52_28_2_all-9,-0.337783,-0.509944,0.158906,0.0959185,-0.269193,0.158167,-0.13563,0.491227,-0.335337,-0.228463,-0.252964
UID_52_28_3_all-11,-0.204593,-0.104732,0.404354,-0.5753,-0.750987,0.154138,-0.0278662,-0.197704,0.0410774,0.425255,-0.606207
UID_52_28_4_all-12,2.4769,-0.458116,-3.03212,-2.04908,2.69303,-2.8029,1.72923,-0.941274,-1.9833,-0.64555,-1.42017
UID_52_28_5_all-19,0.277083,-0.389501,-2.05441,-0.528044,1.94702,1.00997,-1.46807,-0.413969,0.865858,-0.67146,0.653687
UID_52_28_6_all-8,0.429721,0.152523,-3.35574,-0.150752,2.97382,2.43067,-0.998617,1.80401,2.97451,-0.429375,0.545982
UID_52_28_7_all-8,-0.210157,0.771363,-0.440214,-0.722641,1.53501,-0.238356,-0.315818,0.390341,-0.578135,-1.33124,1.96464
UID_52_28_8_all-12,0.0722844,0.825564,0.332735,-2.13268,-1.0061,-0.107343,0.245508,0.511814,-0.660915,0.659731,0.642775
UID_52_28_9_all,-0.456054,1.64984,-1.51553,-0.145128,1.22662,0.434038,0.717076,-2.38207,2.45711,-1.24598,-0.0245487
UID_52_29_10_all-13,2.0864,-2.88537,-0.873888,-1.80553,-1.56038,0.942087,-1.72858,-0.571955,-1.44438,-0.253149,1.50366
UID_52_29_1_all-13,-0.0683859,0.247093,-0.683506,0.163423,1.43118,-0.265635,0.017486,-2.47221,1.0984,0.674258,1.12187
UID_52_29_2_all-10,-0.447421,-0.138076,0.20727,0.0264121,-0.399622,0.100226,-0.46692,0.234446,-0.0322443,0.278189,-0.140121
UID_52_29_3_all-16,0.513096,0.304539,-3.45946,-1.58027,2.27268,5.16291,-0.475948,1.68414,-0.865636,-0.621826,-0.910074
UID_52_29_4_all-3,-0.326779,0.979533,-0.879248,-1.01394,0.378386,-3.22015,-1.40015,-2.05288,-1.86814,-0.675175,-0.210379
UID_52_29_5_all-16,-0.186078,0.543272,0.612872,-1.11698,-1.37157,0.245839,0.831613,0.361667,0.797463,-0.458079,-0.450942
UID_52_29_6_all-6,-0.526643,-0.00820933,0.191291,-0.0211718,-0.435289,-0.0597476,-0.220505,-0.0287122,-0.409945,0.0750229,-0.831057
UID_52_29_7_all-8,0.138807,0.352681,-1.50799,-2.66182,0.608359,-2.42206,-0.321969,0.659377,-0.471922,0.244637,-1.27546
UID_52_29_8_all-8,-0.110628,-0.627663,-0.235404,-0.356414,-0.0801881,-0.225487,0.0533181,-1.16518,-0.0947554,-0.191646,-0.953006
UID_52_29_9_all-16,1.44383,-0.376752,-3.89423,0.360509,-2.1335,-1.34327,0.988614,0.979212,0.887783,-2.84702,0.14427
UID_52_2_10_all-9,-0.218539,-0.618102,0.130426,-0.130337,-0.189891,0.282178,-0.168565,0.341964,-0.0859852,0.129058,-0.0333937
UID_52_2_1_all-22,-0.392636,-0.509015,0.0680943,0.332877,0.0427119,-0.0686962,0.21125,0.18035,0.171018,-0.24227,0.0307739
UID_52_2_2_all-14,-0.177522,-0.432029,-0.0363875,-0.387348,-0.4483,-0.362862,0.217362,-0.220531,0.0185467,-0.0699313,-0.221694
UID_52_2_3_all-17,2.42784,-1.71069,2.74726,0.60114,4.95403,-4.07189,-2.06032,4.10058,-3.5467,0.867672,7.06708
UID_52_2_4_all,-0.520498,0.526268,0.587914,-0.334289,-1.03049,0.247293,0.0725599,0.468402,-0.342859,-0.0639475,-0.152252
UID_52_2_5_all-11,-0.476686,-0.290599,0.137077,0.319402,-0.130649,-0.0673497,0.231624,0.172932,0.220566,-0.276892,0.206121
UID_52_2_6_all-13,-0.0259568,-0.44502,0.40242,0.00199541,-0.273207,-0.0347842,-0.155716,-0.233604,0.542369,0.719289,0.00689461
UID_52_2_7_all-5,-0.801426,1.07964,0.484117,0.227572,-0.660069,-0.222457,-0.450296,-0.796164,-0.724703,0.780105,-1.10975
UID_52_2_8_all-13,-0.274109,-0.337493,0.254512,-0.0791416,-0.358959,0.0842285,0.405592,0.182262,0.535952,-0.203795,0.171496
UID_52_2_9_all-13,-0.189214,-0.450029,0.242256,-0.0123234,-0.248617,0.195899,0.546251,0.17978,0.52121,-0.0198362,0.189428
UID_52_30_1_all-8,1.93083,0.0460685,-3.40445,3.20629,-3.31276,-1.37221,0.269947,-0.234221,-1.14608,-4.18256,0.221693
UID_52_30_2_all-10,-0.521602,0.122499,0.557366,0.843361,-0.20875,0.577411,1.54293,-0.234375,-0.26678,0.409198,0.957569
UID_52_30_3_all-9,-0.386625,0.127884,0.268858,-0.183679,-0.44891,-0.871378,-0.901881,-0.891698,-1.10662,0.561474,-0.747748
UID_52_30_4_all-17,-0.403237,0.480559,0.430153,-0.272461,-0.292779,0.211231,1.00126,0.311277,0.145964,0.113366,0.420328
UID_52_30_5_all-5,-0.730265,0.748007,0.353444,0.344138,-0.710632,-0.0260987,-0.119729,0.533819,0.381668,-0.0702018,-0.472313
UID_52_30_6_all-13,-0.365112,-0.0869837,0.219381,-0.239528,-0.662453,0.0112286,-0.109753,-0.235138,-0.0584029,0.267743,-0.803554
UID_52_31_1_all-10,-0.37828,2.02033,-0.0930228,-1.51586,1.82814,-0.938428,-3.2887,-1.67669,-0.556213,3.5647,-0.504782
UID_52_31_2_all-21,-0.407125,-0.413289,0.0164334,0.552032,0.338098,-0.0564649,0.0363802,0.0732497,0.269811,0.507576,0.432051
UID_52_31_3_all-11,-0.482792,0.435958,0.221054,-0.366924,-0.640812,0.035491,0.55955,-0.396346,0.099497,-0.0420547,-0.796013
UID_52_31_4_all-3,-0.607647,0.443751,0.19059,0.163247,-0.550217,-0.531513,-0.381557,-0.583053,-0.33603,0.557651,-0.770125
UID_52_31_5_all-3,-0.783443,1.45901,0.720991,-0.10639,-1.23999,0.193201,1.02844,0.423024,-0.0541496,-0.369959,0.0508836
UID_52_31_6_all-6,-0.384285,0.242602,0.483084,0.557177,0.291596,0.266303,1.0177,0.0516615,0.0912398,0.257416,0.903637
UID_52_32_1_all-5,-0.390638,2.1236,-0.945149,-2.80451,0.330662,-0.103643,1.49085,-0.955953,-1.7053,-0.509563,-0.712795
UID_52_32_2_all-2,-0.572718,0.451725,0.306515,0.529481,0.198069,0.287843,-0.476273,0.433073,-0.0552301,1.08704,0.247413
UID_52_32_3_all-19,-0.426318,0.217638,0.517937,0.449325,-0.0908049,-0.016877,-0.341308,0.286223,-0.203812,0.313595,0.604239
UID_52_32_4_all-3,-0.579575,0.747206,0.510866,-0.137354,-0.738434,0.408191,-1.33281,0.239849,-1.85411,0.777656,-1.28975
UID_52_32_5_all-4,-0.575154,0.602944,-0.174626,-0.0532293,-0.0711247,-1.01444,0.659966,0.19933,0.47975,0.460533,0.032563
UID_52_33_10_all-2,-0.20466,0.937637,0.0446728,-0.852639,-0.70567,-0.0626821,-0.88644,-1.38354,-0.764847,-0.627436,-0.961356
UID_52_33_11_all,-0.640085,0.363777,-0.126319,1.01659,1.14828,0.252696,0.464789,-0.270937,0.140748,0.899924,1.09325
UID_52_33_1_all-16,-0.0489415,-1.25858,-0.029032,0.18073,0.101707,0.0233824,0.188198,0.0104028,0.503948,-0.260702,0.529388
UID_52_33_2_all,-0.384463,-0.532606,-0.0459353,0.426426,0.231292,-0.0489334,-0.374124,0.622487,0.135538,0.319793,0.387499
UID_52_33_3_all,-0.285575,-0.324495,0.202085,-0.1334,-0.442219,0.206134,0.564829,0.353581,0.431056,-0.0291156,-0.224095
UID_52_33_4_all-2,-0.193912,-0.678199,0.0952874,0.0808287,0.176938,0.479243,0.525768,0.248267,-0.983818,-0.419701,-0.111152
UID_52_33_5_all-2,-0.0652074,1.46339,-1.77229,-1.99448,0.353929,0.5413,-1.24313,0.0273223,-0.7043,-3.55895,-0.632482
UID_52_33_6_all-6,-0.205217,-0.81157,0.12441,0.0421297,-0.145915,-0.0123888,-0.464771,0.157623,0.147082,0.18074,0.00275678
UID_52_33_7_all,-0.393445,-0.494548,-0.445547,0.344262,-0.121113,0.0182905,0.133456,-0.544235,-0.0462289,0.246409,-0.859573
UID_52_33_8_all-6,1.75986,-0.0626939,-2.95411,-0.933697,2.58998,-1.65315,-2.15531,-0.488616,-0.351472,2.13782,-1.46085
UID_52_33_9_all,-0.603593,0.446446,0.422011,0.521432,-0.0718311,-0.165198,-0.540032,0.0501646,-0.698327,0.138539,0.100529
UID_52_34_10_all-14,-0.503668,0.872485,0.828178,-0.650622,-1.34056,0.158293,-0.442182,0.208896,-0.623229,0.100653,-1.02112
UID_52_34_1_all-3,-0.580516,0.490129,0.217572,0.464098,-0.441273,0.28119,0.505416,0.816795,0.632816,0.716603,-0.753235
UID_52_34_2_all-11,0.0466934,2.24856,-0.472844,-1.68561,0.696836,1.34098,1.05232,-1.24768,0.940363,0.0298524,1.0066
UID_52_34_3_all-19,-0.300972,-0.640218,0.0285237,0.344878,-0.0199462,0.00648881,-0.0845645,-0.0686311,0.273896,-0.0309559,0.0237924
UID_52_34_4_all-3,-0.48869,-0.107864,0.239297,0.350577,-0.115647,-0.0781373,-0.201783,0.036565,0.0371111,0.192072,-0.00785666
UID_52_34_5_all-15,2.27656,-0.679072,4.84803,-2.69544,1.38322,1.88781,-3.6065,0.747884,-4.23528,-2.78371,1.21512
UID_52_34_6_all-5,-0.521051,0.811698,-1.11456,-0.724888,-0.664244,0.506625,1.48537,0.196254,0.634929,2.26993,-2.74673
UID_52_34_7_all-19,0.0064044,1.43648,0.381359,-2.45244,-0.203272,-1.44821,0.517041,-0.12066,-0.266132,-0.322798,1.12709
UID_52_34_8_all,-0.396881,-0.158632,0.122696,-0.0458182,-0.4267,0.209162,-0.117101,0.292317,0.0772972,0.0929145,-0.82677
UID_52_34_9_all-13,-0.0927368,-0.905534,0.221655,-0.289395,-0.361148,0.203559,-0.0803256,0.104047,-0.132076,-0.224506,-0.225132
UID_52_35_1_all-11,-0.898797,0.805031,0.0481097,0.7746,0.16855,-0.250001,0.446604,-0.437408,-0.0264458,-0.17444,-0.209879
UID_52_35_2_all-9,-0.251772,2.16054,-0.455852,-1.575,-0.411795,0.593298,-1.67552,0.73963,2.16314,-0.366242,-1.02692
UID_52_35_3_all-5,-0.675696,1.18428,0.784845,0.284526,-0.664781,-0.0389365,-0.941082,0.58272,-0.136226,0.15506,-0.0287381
UID_52_36_1_all-18,-0.290091,-0.422578,0.157773,0.0735794,-0.336891,-0.27318,-0.479868,-0.432047,-0.114217,0.53867,-0.336364
UID_52_36_2_all-14,-0.287362,-0.718778,0.139562,0.507898,0.278489,-0.194341,0.553924,-0.32035,0.86447,0.30106,0.482025
UID_52_36_3_all-9,2.14305,-1.53897,5.24911,-2.2842,-0.792068,-1.79061,-0.095927,1.0307,-2.10833,-1.43925,6.68674
UID_52_36_4_all-14,-0.1623,0.732407,-0.622152,-0.539002,0.375275,0.963014,-2.07642,1.29689,1.37626,2.16435,0.389703
UID_52_36_5_all-9,-0.316763,1.58699,0.535364,-0.815765,-0.844689,0.440066,1.61521,-0.497904,0.907526,-0.185228,0.0298158
UID_52_36_6_all-4,-0.343396,0.720496,0.429813,-0.368687,-1.00412,0.245189,0.206932,-0.598537,0.19986,0.549314,-0.561167
UID_52_36_7_all-8,-0.408323,-0.285607,-0.135997,1.29277,0.600627,-1.13418,0.346196,-0.972162,0.282592,-0.189198,0.608616
UID_52_37_10_all-7,-0.212756,1.92305,-0.404404,-2.32547,0.460821,2.88552,1.41044,0.87669,-1.55166,-1.72215,0.780252
UID_52_37_1_all-5,-0.0419931,-0.664551,0.00359088,0.0213636,0.0518977,-0.0406364,0.767368,-1.35459,1.15607,0.671758,0.0919797
UID_52_37_2_all-5,-0.191862,-0.719352,0.317316,0.0248443,-0.0742751,0.0165959,0.416538,-0.686557,0.0930943,-0.251239,0.0721949
UID_52_37_3_all-12,-0.165606,-0.139839,-0.310951,-0.326034,-0.419306,-0.193136,0.860593,-0.832418,0.923928,0.511421,-0.953434
UID_52_37_4_all-17,-0.426149,-0.065855,0.0168358,0.258175,-0.371981,-0.201125,-0.191714,0.705673,0.124628,-0.304263,-0.260345
UID_52_37_5_all-15,1.29538,-1.21357,-3.13412,-1.37351,-0.895591,9.06915,-0.124844,-5.92981,-2.76815,-1.66695,4.33402
UID_52_37_6_all-20,-0.342746,-0.214648,0.0700922,-0.136806,-0.0423447,0.309233,-0.0010312,0.127312,-0.177356,-0.158663,0.0190793
UID_52_37_7_all-4,-0.161135,0.959621,0.357828,-1.07465,-1.93531,1.71028,2.38594,0.284757,-2.08347,-2.64963,-0.520675
UID_52_37_8_all-12,-0.183203,-0.660328,0.132622,0.498904,-0.0780606,0.188043,0.429129,0.200917,-0.0240223,-0.570796,-0.245271
UID_52_37_9_all-12,-0.124568,0.616637,0.524301,-0.727386,-0.904979,-0.0397907,0.625629,-0.700949,0.376556,0.0285749,0.0190539
UID_52_3_1_all-15,-0.11163,-0.6872,0.268938,-0.0319661,-0.114051,-0.119866,-0.857116,-0.194523,-0.538251,0.272172,0.141002
UID_52_3_2_all-9,0.390637,-0.547287,-1.35105,-0.46724,1.2262,1.29304,-1.88693,1.12269,0.934998,-0.0666756,1.37322
UID_52_3_3_all-3,-0.37963,0.0254472,0.266932,-0.22601,-0.251395,0.254802,0.350923,0.109388,-0.00477979,0.33791,0.0149964
UID_52_3_4_all-6,-0.25114,-0.445222,0.255449,-0.0370108,-0.293224,0.108556,-0.258365,0.0347381,0.0442769,0.49965,-0.146781
UID_52_3_5_all-19,-0.281836,-0.359064,0.161076,0.708906,0.283192,-0.113652,-0.222948,-0.451462,0.233244,-0.352308,1.07413
UID_52_3_6_all-5,-0.242856,1.25753,0.808177,-0.171571,-0.325902,0.900395,1.1155,0.628644,0.605826,1.29398,0.772052
UID_52_3_7_all-19,-0.173259,-1.03913,-0.002421,0.206055,0.0870832,0.0403798,-0.22132,-0.195283,-0.149832,0.0210004,0.00264966
UID_52_3_8_all-2,-0.488081,1.53307,0.171272,-1.12452,-1.26998,0.0988164,-0.0266382,-1.16783,-0.4788,0.106958,-1.18385
UID_52_3_9_all-4,-0.395944,0.195074,0.209245,-0.519497,-0.691287,0.0733061,-0.403907,0.791894,0.042972,-0.0579152,0.135943
UID_52_4_1_all-11,-0.624517,-0.123807,-0.0457639,0.840197,0.30908,-0.303784,-0.156728,-0.152556,-0.0993596,-0.0918799,0.158531
UID_52_4_2_all-13,2.07324,-0.29609,-3.12419,1.46201,-2.85223,-1.83707,0.339938,5.37743,1.18157,0.074444,0.79919
UID_52_4_3_all-14,-0.52738,0.103699,0.22846,0.422271,-0.201681,0.188791,0.836664,0.0712848,0.69349,-0.830592,1.33771
UID_52_4_4_all-19,-0.30272,-0.411096,0.210507,0.340757,0.00459241,-0.170141,-0.0296161,-0.412062,-0.0821574,0.452699,-0.135355
UID_52_5_1_all-2,-0.313082,0.462036,0.0287394,-0.968789,-0.759949,-0.583964,-0.119901,0.103898,0.0906108,-0.055884,0.528737
UID_52_5_2_all-2,-0.411703,0.321796,-0.221705,0.461469,0.65203,-0.38873,0.00483801,-1.54809,1.41547,0.530461,0.092531
UID_52_5_3_all,-0.511125,0.705669,-0.107116,-0.517259,-0.374249,-0.584857,0.117199,-0.800642,-0.363487,-0.696198,-0.494982
UID_52_5_4_all-4,-0.479925,0.723657,-0.249779,-0.206169,2.59467,-2.57276,-1.19631,-0.631541,-1.00292,2.52295,1.75604
UID_52_5_5_all,-0.714124,0.81767,0.511067,-0.0526017,-0.743511,-0.0387296,0.00706359,0.190591,-0.347603,0.297977,-0.502911
UID_52_5_6_all,-0.285016,3.13101,-1.47668,-3.19104,-0.532736,1.26481,-0.363115,-0.624104,-0.810823,-4.68717,-1.69736
UID_52_6_1_all,2.17097,-5.67495,-0.159851,-2.35337,-0.387675,0.908531,-0.709831,-0.0391824,0.646263,-0.55243,0.405871
UID_52_6_2_all-12,-0.243221,-0.741546,0.105879,0.142126,0.0216923,0.140795,-0.0670688,0.0564593,-0.0941302,0.0655784,0.110078
UID_52_8_10_all-9,1.94998,-1.0767,-1.5761,0.0877929,0.219165,2.39728,-1.06247,1.48812,-0.412689,0.166043,0.808131
UID_52_8_11_all-3,-0.419083,0.330987,0.585841,-0.51647,-1.01135,0.138849,-0.283038,0.119855,-0.529444,0.211482,-0.814981
UID_52_8_12_all-7,-0.501334,1.22815,-0.0246333,0.645468,1.05467,0.975789,-0.658912,0.270742,0.55402,1.37165,1.53287
UID_52_8_13_all-17,-0.324456,0.813829,-0.680461,-2.24603,1.24468,-3.47336,-2.23137,-1.95765,-0.666304,-0.0978776,0.753055
UID_52_8_14_all-29,-0.638385,0.859878,0.266534,-0.234165,-0.563024,0.392458,0.100777,0.0926004,0.303051,0.32841,-0.518742
UID_52_8_1_all-20,0.94925,0.275232,-2.81498,-1.30282,2.55322,0.728396,-1.74097,0.876543,-1.71171,0.877337,0.0774129
UID_52_8_2_all-17,-0.23074,-0.587206,0.0890456,0.105408,0.201313,0.420092,0.512359,0.214411,-0.961299,-0.410613,-0.105623
UID_52_8_3_all-13,-0.625346,1.19659,0.529554,-0.934396,-0.446971,0.377606,0.0275164,1.16518,-0.886614,0.307359,0.376588
UID_52_8_4_all-7,2.50688,0.721489,-0.939373,1.7115,2.15788,1.56402,1.37646,-0.0288641,-3.91856,-2.02988,-0.12534
UID_52_8_5_all-19,-0.224195,-0.736003,0.12604,0.0296622,-0.203589,0.0651828,-0.119927,0.093575,0.157766,-0.0489456,-0.0309393
UID_52_8_6_all-18,-0.124092,2.84331,0.920871,-3.04809,-0.910569,1.40272,2.61359,1.98891,1.12515,-0.157821,1.32159
UID_52_8_7_all-13,1.87887,0.242646,0.944756,1.17334,0.695599,3.03034,2.35597,0.844788,5.74097,0.801743,1.25861
UID_52_8_8_all-21,1.96622,-0.138271,-3.10469,0.64367,-3.7329,-3.22659,-0.108633,-2.19099,-2.19382,-0.34398,1.02341
UID_52_8_9_all,-0.650374,0.504551,0.422695,0.614468,-0.0824471,-0.155171,-0.505416,0.0907288,-0.723822,0.10806,0.137545
UID_52_9_10_all-13,-0.341523,0.716484,-1.59972,0.540289,0.535569,1.47443,-2.50791,-1.05156,0.238891,0.336368,2.72497
UID_52_9_1_all-17,-0.35449,0.979243,-0.663265,-1.71196,0.855391,-2.73987,-1.5813,-2.02694,-0.79094,-0.195169,0.508076
UID_52_9_2_all-19,-0.649745,0.85991,0.271054,-0.227265,-0.578226,0.366836,0.227218,0.0990602,0.20943,0.373306,-0.65573
UID_52_9_3_all-3,-0.565756,0.880476,0.16563,0.478155,-0.197569,-0.484246,-1.00309,-1.30605,0.856193,1.57149,0.131924
UID_52_9_4_all-7,-0.786322,0.319735,-0.00306444,0.463705,-0.12713,-0.127013,-0.387479,0.167368,-0.165181,0.181364,-0.273441
UID_52_9_5_all-12,-0.28647,-0.276069,0.355086,-0.144691,-0.521202,-0.0222694,-0.938322,-0.524867,-0.491695,0.507469,-0.677275
UID_52_9_6_all-6,-0.528925,0.473448,0.200666,0.484894,0.302215,0.36268,-0.630923,0.456732,0.0242317,1.07057,0.408942
UID_52_9_7_all-2,-0.0635083,0.645702,0.227657,-1.17166,-0.771083,-0.210462,-0.755253,-1.15494,-1.08842,0.0818131,-0.160313
UID_52_9_8_all-4,-0.5289,0.862344,0.29565,-0.0765507,-0.650005,0.386175,-1.72618,-0.348227,-1.49098,0.858943,-1.34754
UID_52_9_9_all-4,-0.552018,0.569761,-0.164673,-0.0114402,-0.0931105,-0.948919,0.606943,0.0504649,0.452873,0.551469,-0.0172943
UID_5_10_1_all-2,-0.772,0.493682,0.211771,0.448977,-0.269865,-0.108984,0.325705,0.0364339,0.0182893,0.0918777,-0.213251
UID_5_10_2_all-4,0.292065,-1.64386,0.0398581,-0.720163,-0.419346,0.253449,0.0243392,-0.138086,0.111428,-0.18706,-0.38071
UID_5_10_3_all-8,-0.507966,-0.0246987,-0.440466,0.553336,0.820619,0.703312,-0.101418,0.370425,0.402947,0.883226,0.585981
UID_5_10_4_all-3,0.311863,-0.465993,0.525008,-1.55856,-1.14775,0.483461,0.720392,0.303277,0.10502,-0.164108,-0.284834
UID_5_11_1_all-4,0.373234,-0.122908,-0.727835,-1.73543,0.370377,1.32122,-0.148805,-0.781587,-0.499364,-2.2671,0.101635
UID_5_11_2_all-2,0.122423,-1.28726,0.153017,-0.305654,-0.279261,0.00370113,-0.0918907,-0.173297,0.326576,-0.0252606,0.180988
UID_5_11_3_all-5,-0.0465675,-1.18742,-0.0442907,-0.021483,0.108628,-0.0374856,0.133976,-0.350378,-0.191816,0.201879,-0.343898
UID_5_11_4_all-11,0.234072,-1.67812,0.148353,-0.460448,-0.2629,0.280608,-0.352364,0.232172,-0.117091,-0.274015,-0.0683794
UID_5_11_5_all-4,0.314491,-2.01707,-0.0704078,-0.320698,0.00185947,0.176397,-0.168662,-0.248069,0.392896,0.149905,0.00438567
UID_5_11_6_all-26,-0.167229,-0.850012,0.139041,0.215989,0.17555,0.247832,0.0507168,0.210326,0.452833,0.197193,0.77015
UID_5_12_1_all-3,-0.537395,0.00910756,-0.1627,0.197016,0.0462957,-0.151856,0.0616909,-0.362035,-0.472058,-0.316991,-0.374627
UID_5_12_2_all-3,0.00294119,-1.26335,0.0544904,-0.207657,-0.208295,0.231612,0.0252826,0.1861,0.155308,-0.219431,-0.0298467
UID_5_12_3_all-3,-0.344271,-0.588581,0.0737532,0.251015,-0.11023,-0.0281839,-0.106299,0.195814,0.0411521,-0.314726,0.0433914
UID_5_12_4_all-13,0.506982,1.56971,-2.82322,-1.98323,2.47035,1.48309,-1.6459,-1.3999,-0.373601,-1.76154,1.2437
UID_5_13_1_all-9,0.0932924,-1.60821,-0.0781918,-0.0280531,0.166677,0.152035,-0.0525293,0.000209435,-0.0358684,-0.193578,0.124164
UID_5_13_2_all-10,-0.522892,-0.061029,-0.212119,0.263956,0.136528,-0.17629,-0.0253818,-0.432355,-0.466492,-0.3557,-0.406156
UID_5_13_3_all-6,0.0277192,-1.28666,0.0348164,-0.245382,-0.198168,0.283012,0.0949793,0.222081,0.0657258,-0.217329,-0.081966
UID_5_13_4_all-6,-0.280874,-0.575969,-0.425352,-0.100269,0.228691,0.626185,-0.80909,0.488636,0.0443054,-0.342265,-0.0185783
UID_5_14_1_all-2,0.206008,-1.56366,0.0325588,-0.45574,-0.210554,0.285235,-0.222241,-0.0450015,0.000307588,-0.113345,-0.205547
UID_5_14_2_all-9,0.123513,-1.60238,-0.047141,-0.186947,-0.000620841,-0.165049,-0.35319,-0.416222,0.01345,0.243521,-0.340057
